Server;Tiempo Total Trx(milis);Porcentaje Carga CPU Inicio;Porcentaje Carga CPU Final;Estado de Finalizacion Trx 
delegado 124: ;200;2.7;4.0;OK
delegado 125: ;246;4.0;4.0;OK
delegado 126: ;222;4.0;2.2;OK
delegado 127: ;169;2.2;2.2;OK
delegado 128: ;182;2.2;2.2;OK
delegado 129: ;245;2.2;7.9;OK
delegado 130: ;176;7.9;7.9;OK
delegado 131: ;228;7.9;7.9;OK
delegado 132: ;176;7.9;3.5;OK
delegado 133: ;139;3.5;3.5;OK
delegado 134: ;164;3.5;3.5;OK
delegado 135: ;349;3.5;1.0;OK
delegado 136: ;183;1.0;1.0;OK
delegado 137: ;240;1.0;1.0;OK
delegado 138: ;186;1.0;4.4;OK
delegado 139: ;171;4.4;4.4;OK
delegado 140: ;193;4.4;4.4;OK
delegado 141: ;179;4.4;1.8;OK
delegado 142: ;197;1.8;1.8;OK
delegado 143: ;195;1.8;1.8;OK
delegado 144: ;336;1.8;2.3;OK
delegado 145: ;207;2.3;2.3;OK
delegado 146: ;243;2.3;2.3;OK
delegado 147: ;182;2.3;2.3;OK
delegado 148: ;163;2.3;2.3;OK
delegado 149: ;160;2.3;4.6;OK
delegado 150: ;196;4.6;4.6;OK
delegado 151: ;192;4.6;4.6;OK
delegado 152: ;162;4.6;4.9;OK
delegado 153: ;179;4.9;4.9;OK
delegado 154: ;288;4.9;2.2;OK
delegado 155: ;184;2.2;2.2;OK
delegado 156: ;149;2.2;2.2;OK
delegado 157: ;327;2.2;4.6;OK
delegado 158: ;169;4.6;4.6;OK
delegado 159: ;195;4.6;4.6;OK
delegado 160: ;298;4.6;2.6;OK
delegado 161: ;208;2.6;2.6;OK
delegado 162: ;273;2.6;4.3;OK
delegado 163: ;219;4.3;4.3;OK
delegado 164: ;165;4.3;4.3;OK
delegado 165: ;289;4.3;2.5;OK
delegado 166: ;299;2.5;2.5;OK
delegado 167: ;233;2.5;2.6;OK
delegado 168: ;170;2.6;2.6;OK
delegado 169: ;216;2.6;2.6;OK
delegado 170: ;176;2.6;4.8;OK
delegado 171: ;236;4.8;4.8;OK
delegado 172: ;169;4.8;4.8;OK
delegado 173: ;208;4.8;2.7;OK
delegado 174: ;168;2.7;2.7;OK
delegado 175: ;201;2.7;2.7;OK
delegado 176: ;215;2.7;4.0;OK
delegado 177: ;206;4.0;4.0;OK
delegado 178: ;180;4.0;4.0;OK
delegado 179: ;239;4.0;2.7;OK
delegado 180: ;167;2.7;2.7;OK
delegado 181: ;190;2.7;2.7;OK
delegado 182: ;199;2.7;4.2;OK
delegado 183: ;169;4.2;4.2;OK
delegado 184: ;247;4.2;4.2;OK
delegado 185: ;214;4.2;5.9;OK
delegado 186: ;175;5.9;5.9;OK
delegado 187: ;236;5.9;5.9;OK
delegado 188: ;181;5.9;3.9;OK
delegado 189: ;165;3.9;3.9;OK
delegado 190: ;177;3.9;3.9;OK
delegado 191: ;192;3.9;5.0;OK
delegado 192: ;158;5.0;5.0;OK
delegado 193: ;187;5.0;5.0;OK
delegado 194: ;165;5.0;3.9;OK
delegado 195: ;185;3.9;3.9;OK
delegado 196: ;220;3.9;3.9;OK
delegado 197: ;174;3.9;4.1;OK
delegado 198: ;183;4.1;4.1;OK
delegado 199: ;177;4.1;4.1;OK
