Server;Tiempo Total Trx(milis);Porcentaje Carga CPU Inicio;Porcentaje Carga CPU Final;Estado de Finalizacion Trx 
delegado 132: ;211;2.2;2.2;OK
delegado 133: ;168;2.2;2.4;OK
delegado 134: ;189;2.4;2.4;OK
delegado 135: ;206;2.4;2.4;OK
delegado 136: ;228;2.4;2.1;OK
delegado 137: ;201;2.1;2.1;OK
delegado 138: ;178;2.1;2.1;OK
delegado 139: ;190;2.1;4.2;OK
delegado 140: ;182;4.2;4.2;OK
delegado 141: ;208;4.2;4.2;OK
delegado 142: ;176;4.2;3.5;OK
delegado 143: ;162;3.5;3.5;OK
delegado 144: ;280;3.5;2.3;OK
delegado 145: ;232;2.3;2.3;OK
delegado 146: ;194;2.3;2.3;OK
delegado 147: ;184;2.3;2.3;OK
delegado 148: ;216;2.3;2.3;OK
delegado 149: ;184;2.3;2.4;OK
delegado 150: ;213;2.4;2.4;OK
delegado 151: ;470;2.4;1.0;OK
delegado 152: ;178;1.0;1.0;OK
delegado 153: ;300;1.0;4.3;OK
delegado 154: ;200;4.3;4.3;OK
delegado 155: ;195;4.3;4.3;OK
delegado 156: ;195;4.3;4.0;OK
delegado 157: ;184;4.0;4.0;OK
delegado 158: ;201;4.0;4.0;OK
delegado 159: ;199;4.0;3.4;OK
delegado 160: ;175;3.4;3.4;OK
delegado 161: ;171;3.4;3.4;OK
delegado 162: ;163;3.4;3.9;OK
delegado 163: ;200;3.9;3.9;OK
delegado 164: ;229;3.9;3.9;OK
delegado 165: ;194;3.8;3.8;OK
delegado 166: ;186;3.8;3.8;OK
delegado 167: ;153;3.8;3.2;OK
delegado 168: ;233;3.2;3.2;OK
delegado 169: ;194;3.2;3.2;OK
delegado 170: ;207;4.6;4.6;OK
delegado 171: ;198;4.6;4.6;OK
delegado 172: ;165;4.6;1.8;OK
delegado 173: ;164;1.8;1.8;OK
delegado 174: ;218;1.8;1.8;OK
delegado 175: ;199;1.8;4.1;OK
delegado 176: ;216;4.1;4.1;OK
delegado 177: ;227;4.1;4.1;OK
delegado 178: ;189;3.0;3.0;OK
delegado 179: ;225;3.0;3.0;OK
delegado 180: ;158;3.0;3.0;OK
delegado 181: ;197;3.0;3.0;OK
delegado 182: ;197;3.0;3.0;OK
delegado 183: ;189;3.0;3.5;OK
delegado 184: ;247;3.5;3.5;OK
delegado 185: ;268;3.5;4.0;OK
delegado 186: ;167;4.0;4.0;OK
delegado 187: ;182;4.0;4.0;OK
delegado 188: ;235;4.0;3.5;OK
delegado 189: ;239;3.5;3.5;OK
delegado 190: ;211;3.5;3.8;OK
delegado 191: ;183;3.8;3.8;OK
delegado 192: ;167;3.8;3.8;OK
delegado 193: ;244;3.8;4.0;OK
delegado 194: ;169;4.0;4.0;OK
delegado 195: ;168;4.0;4.0;OK
delegado 196: ;202;4.0;3.1;OK
delegado 197: ;196;3.1;3.1;OK
delegado 198: ;156;3.1;3.1;OK
delegado 199: ;233;3.1;3.4;OK
