Server;Tiempo Total Trx(milis);Porcentaje Carga CPU Inicio;Porcentaje Carga CPU Final;Estado de Finalizacion Trx 
delegado 129: ;942;9.7;0.6;OK
delegado 130: ;1235;0.6;0.5;OK
delegado 131: ;168;1.2;1.2;OK
delegado 132: ;335;1.2;1.4;OK
delegado 133: ;220;1.4;1.4;OK
delegado 134: ;258;1.4;2.9;OK
delegado 135: ;161;2.9;2.9;OK
delegado 136: ;252;2.9;2.9;OK
delegado 137: ;309;2.9;1.4;OK
delegado 138: ;183;1.4;1.4;OK
delegado 139: ;219;1.4;1.4;OK
delegado 140: ;250;1.4;2.6;OK
delegado 141: ;219;2.6;2.6;OK
delegado 142: ;224;2.6;1.5;OK
delegado 143: ;276;1.5;1.5;OK
delegado 144: ;237;1.5;2.7;OK
delegado 145: ;185;2.7;2.7;OK
delegado 146: ;162;2.7;2.7;OK
delegado 147: ;215;2.7;4.2;OK
delegado 148: ;242;4.2;4.2;OK
delegado 149: ;230;4.2;5.1;OK
delegado 150: ;184;5.1;5.1;OK
delegado 151: ;217;5.1;5.1;OK
delegado 152: ;171;5.1;3.5;OK
delegado 153: ;206;3.5;3.5;OK
delegado 154: ;210;3.5;3.5;OK
delegado 155: ;215;3.5;3.8;OK
delegado 156: ;237;3.8;3.8;OK
delegado 157: ;196;3.8;3.8;OK
delegado 158: ;208;5.2;5.2;OK
delegado 159: ;277;5.2;2.2;OK
delegado 160: ;211;2.2;2.2;OK
delegado 161: ;196;2.2;2.2;OK
delegado 162: ;832;2.2;1.7;OK
delegado 163: ;150;1.7;1.7;OK
delegado 164: ;188;1.7;1.7;OK
delegado 165: ;299;1.7;3.2;OK
delegado 166: ;222;3.2;3.2;OK
delegado 167: ;1006;3.2;1.2;OK
delegado 168: ;176;1.2;1.2;OK
delegado 169: ;162;1.2;1.2;OK
delegado 170: ;200;1.2;3.1;OK
delegado 171: ;194;3.1;3.1;OK
delegado 172: ;193;3.1;3.1;OK
delegado 173: ;163;3.1;2.4;OK
delegado 174: ;182;2.4;2.4;OK
delegado 175: ;204;2.4;2.4;OK
delegado 176: ;217;2.4;2.8;OK
delegado 177: ;210;2.8;2.8;OK
delegado 178: ;208;2.8;2.8;OK
delegado 179: ;121;2.8;4.3;OK
delegado 180: ;158;4.3;4.3;OK
delegado 181: ;227;4.3;4.3;OK
delegado 182: ;170;4.3;3.6;OK
delegado 183: ;214;3.6;3.6;OK
delegado 184: ;409;3.6;3.4;OK
delegado 185: ;177;3.4;3.4;OK
delegado 186: ;238;3.4;3.4;OK
delegado 187: ;264;3.4;4.0;OK
delegado 188: ;366;4.0;4.0;OK
delegado 189: ;206;4.0;3.1;OK
delegado 190: ;305;3.1;3.1;OK
delegado 191: ;174;3.1;2.9;OK
delegado 192: ;170;2.9;2.9;OK
delegado 193: ;200;2.9;2.9;OK
delegado 194: ;218;2.9;4.0;OK
delegado 195: ;177;4.0;4.0;OK
delegado 196: ;446;4.0;3.4;OK
delegado 197: ;164;3.4;3.4;OK
delegado 198: ;255;3.4;3.4;OK
delegado 199: ;174;3.4;4.0;OK
