Server;Tiempo Total Trx(milis);Porcentaje Carga CPU Inicio;Porcentaje Carga CPU Final;Estado de Finalizacion Trx 
delegado 56: ;169;4.6;4.6;OK
delegado 57: ;181;4.6;2.3;OK
delegado 58: ;187;2.3;2.3;OK
delegado 59: ;207;2.3;2.3;OK
delegado 60: ;166;2.3;3.5;OK
delegado 61: ;191;3.5;3.5;OK
delegado 62: ;164;3.5;3.5;OK
delegado 63: ;173;3.5;5.7;OK
delegado 64: ;191;5.7;5.7;OK
delegado 65: ;168;5.7;5.7;OK
delegado 66: ;216;5.7;4.7;OK
delegado 67: ;193;4.7;4.7;OK
delegado 68: ;208;4.7;4.7;OK
delegado 69: ;241;4.7;3.1;OK
delegado 70: ;190;3.1;3.1;OK
delegado 71: ;173;3.1;3.1;OK
delegado 72: ;263;3.1;2.7;OK
delegado 73: ;172;2.7;2.7;OK
delegado 74: ;164;2.7;2.7;OK
delegado 75: ;225;2.7;4.8;OK
delegado 76: ;158;4.8;4.8;OK
delegado 77: ;229;4.8;4.8;OK
delegado 78: ;239;4.8;3.2;OK
delegado 79: ;168;3.2;3.2;OK
delegado 80: ;177;3.2;3.2;OK
delegado 81: ;291;3.2;3.2;OK
delegado 82: ;236;3.2;3.2;OK
delegado 83: ;212;3.2;3.8;OK
delegado 84: ;247;3.8;3.8;OK
delegado 85: ;263;3.8;1.3;OK
delegado 86: ;143;1.3;1.3;OK
delegado 87: ;175;1.3;1.3;OK
delegado 88: ;165;1.3;4.0;OK
delegado 89: ;217;4.0;4.0;OK
delegado 90: ;143;4.0;4.0;OK
delegado 91: ;115;4.0;6.3;OK
delegado 92: ;188;6.3;6.3;OK
delegado 93: ;169;6.3;6.3;OK
delegado 94: ;214;6.3;4.7;OK
delegado 95: ;119;4.7;4.7;OK
delegado 96: ;284;4.7;4.7;OK
delegado 97: ;255;4.7;3.1;OK
delegado 98: ;152;3.1;3.1;OK
delegado 99: ;228;3.1;3.1;OK
delegado 100: ;169;3.1;3.0;OK
delegado 101: ;177;3.0;3.0;OK
delegado 102: ;177;3.0;3.0;OK
delegado 103: ;247;3.0;2.7;OK
delegado 104: ;267;2.7;2.7;OK
delegado 105: ;167;2.7;4.6;OK
delegado 106: ;215;4.6;4.6;OK
delegado 107: ;195;4.6;4.6;OK
delegado 108: ;200;4.6;5.0;OK
delegado 109: ;214;5.0;5.0;OK
delegado 110: ;193;5.0;5.0;OK
delegado 111: ;152;5.0;6.0;OK
delegado 112: ;252;6.0;6.0;OK
delegado 113: ;223;6.0;2.1;OK
delegado 114: ;180;2.1;2.1;OK
delegado 115: ;162;2.1;2.1;OK
delegado 116: ;200;2.1;3.6;OK
delegado 117: ;180;3.6;3.6;OK
delegado 118: ;210;3.6;3.6;OK
delegado 119: ;235;3.6;2.7;OK
delegado 120: ;153;2.7;2.7;OK
delegado 121: ;190;2.7;2.7;OK
delegado 122: ;224;2.7;2.9;OK
delegado 123: ;164;2.9;2.9;OK
delegado 124: ;208;2.9;2.9;OK
delegado 125: ;196;2.9;2.9;OK
delegado 126: ;178;2.9;2.9;OK
delegado 127: ;214;2.9;2.9;OK
delegado 128: ;160;2.9;5.3;OK
delegado 129: ;221;5.3;5.3;OK
delegado 130: ;149;5.3;5.3;OK
delegado 131: ;189;5.3;3.6;OK
delegado 132: ;198;3.6;3.6;OK
delegado 133: ;158;3.6;3.6;OK
delegado 134: ;181;3.6;3.1;OK
delegado 135: ;156;3.1;3.1;OK
delegado 136: ;198;3.1;3.1;OK
delegado 137: ;182;3.1;4.9;OK
delegado 138: ;211;4.9;4.9;OK
delegado 139: ;152;4.9;4.9;OK
delegado 140: ;170;4.9;4.3;OK
delegado 141: ;215;4.3;4.3;OK
delegado 142: ;167;4.3;4.3;OK
delegado 143: ;189;4.3;2.3;OK
delegado 144: ;166;2.3;2.3;OK
delegado 145: ;179;2.3;2.3;OK
delegado 146: ;169;2.3;3.2;OK
delegado 147: ;222;3.2;3.2;OK
delegado 148: ;225;3.2;2.3;OK
delegado 149: ;234;2.3;2.3;OK
delegado 150: ;171;2.3;2.3;OK
delegado 151: ;177;2.3;2.9;OK
delegado 152: ;203;2.9;2.9;OK
delegado 153: ;269;2.9;1.4;OK
delegado 154: ;301;1.4;1.4;OK
delegado 155: ;205;1.4;4.1;OK
delegado 156: ;208;4.1;4.1;OK
delegado 157: ;230;4.1;4.1;OK
delegado 158: ;177;3.8;3.8;OK
delegado 159: ;231;3.8;3.8;OK
delegado 160: ;214;3.8;3.3;OK
delegado 161: ;226;3.3;3.3;OK
delegado 162: ;169;3.3;3.3;OK
delegado 163: ;197;3.3;4.0;OK
delegado 164: ;206;4.0;4.0;OK
delegado 165: ;208;4.0;4.0;OK
delegado 166: ;182;4.0;3.4;OK
delegado 167: ;173;3.4;3.4;OK
delegado 168: ;197;3.4;3.4;OK
delegado 169: ;199;3.4;4.7;OK
delegado 170: ;183;4.7;4.7;OK
delegado 171: ;191;4.7;4.7;OK
delegado 172: ;196;4.7;2.9;OK
delegado 173: ;168;2.9;2.9;OK
delegado 174: ;159;2.9;2.9;OK
delegado 175: ;151;2.9;3.4;OK
delegado 176: ;169;3.4;3.4;OK
delegado 177: ;185;3.4;3.4;OK
delegado 178: ;182;3.4;3.1;OK
delegado 179: ;209;3.1;3.1;OK
delegado 180: ;265;3.1;3.6;OK
delegado 181: ;173;3.6;3.6;OK
delegado 182: ;206;3.6;3.6;OK
delegado 183: ;203;3.6;2.3;OK
delegado 184: ;164;2.3;2.3;OK
delegado 185: ;213;2.3;2.3;OK
delegado 186: ;191;2.3;4.1;OK
delegado 187: ;196;4.1;4.1;OK
delegado 188: ;157;4.1;4.1;OK
delegado 189: ;196;4.1;3.6;OK
delegado 190: ;133;3.6;3.6;OK
delegado 191: ;208;3.6;3.6;OK
delegado 192: ;146;3.6;2.7;OK
delegado 193: ;216;2.7;2.7;OK
delegado 194: ;146;2.7;2.7;OK
delegado 195: ;169;2.7;3.7;OK
delegado 196: ;192;3.7;3.7;OK
delegado 197: ;177;3.7;3.7;OK
delegado 198: ;206;3.7;1.1;OK
delegado 199: ;311;1.1;1.1;OK
