Server;Tiempo Total Trx(milis);Porcentaje Carga CPU Inicio;Porcentaje Carga CPU Final;Estado de Finalizacion Trx 
delegado 109: ;221;6.6;6.6;OK
delegado 110: ;193;6.6;2.7;OK
delegado 111: ;156;2.7;2.7;OK
delegado 112: ;181;2.7;2.7;OK
delegado 113: ;123;2.7;7.1;OK
delegado 114: ;184;7.1;7.1;OK
delegado 115: ;171;7.1;7.1;OK
delegado 116: ;162;7.1;5.1;OK
delegado 117: ;245;5.1;5.1;OK
delegado 118: ;196;5.1;5.1;OK
delegado 119: ;156;3.0;3.0;OK
delegado 120: ;177;3.0;3.0;OK
delegado 121: ;166;3.0;2.7;OK
delegado 122: ;206;2.7;2.7;OK
delegado 123: ;191;2.7;2.7;OK
delegado 124: ;210;2.7;2.2;OK
delegado 125: ;146;2.2;2.2;OK
delegado 126: ;205;2.2;2.2;OK
delegado 127: ;190;2.2;7.3;OK
delegado 128: ;207;7.3;7.3;OK
delegado 129: ;151;7.3;7.3;OK
delegado 130: ;195;7.3;2.4;OK
delegado 131: ;188;2.4;2.4;OK
delegado 132: ;168;2.4;2.4;OK
delegado 133: ;219;2.4;2.3;OK
delegado 134: ;200;2.3;2.3;OK
delegado 135: ;204;2.3;2.3;OK
delegado 136: ;228;2.3;3.7;OK
delegado 137: ;191;3.7;3.7;OK
delegado 138: ;242;3.7;3.7;OK
delegado 139: ;187;3.8;3.8;OK
delegado 140: ;218;3.8;3.8;OK
delegado 141: ;275;3.8;3.1;OK
delegado 142: ;242;3.1;3.1;OK
delegado 143: ;210;3.1;3.0;OK
delegado 144: ;155;3.0;3.0;OK
delegado 145: ;217;3.0;3.0;OK
delegado 146: ;163;3.0;5.0;OK
delegado 147: ;246;5.0;5.0;OK
delegado 148: ;164;5.0;5.0;OK
delegado 149: ;172;5.0;5.8;OK
delegado 150: ;161;5.8;5.8;OK
delegado 151: ;186;5.8;5.8;OK
delegado 152: ;239;5.8;4.6;OK
delegado 153: ;276;4.6;4.6;OK
delegado 154: ;500;4.6;0.9;OK
delegado 155: ;596;0.9;1.2;OK
delegado 156: ;896;1.2;0.8;OK
delegado 157: ;894;0.8;0.4;OK
delegado 158: ;277;0.4;0.4;OK
delegado 159: ;199;0.4;2.9;OK
delegado 160: ;252;2.9;2.9;OK
delegado 161: ;208;2.9;2.2;OK
delegado 162: ;194;2.2;2.2;OK
delegado 163: ;208;2.2;2.2;OK
delegado 164: ;161;2.2;1.7;OK
delegado 165: ;177;1.7;1.7;OK
delegado 166: ;170;1.7;1.7;OK
delegado 167: ;196;1.7;4.2;OK
delegado 168: ;210;4.2;4.2;OK
delegado 169: ;174;4.2;4.2;OK
delegado 170: ;186;4.2;2.3;OK
delegado 171: ;177;2.3;2.3;OK
delegado 172: ;184;2.3;2.3;OK
delegado 173: ;204;2.3;3.6;OK
delegado 174: ;129;3.6;3.6;OK
delegado 175: ;195;3.6;3.6;OK
delegado 176: ;166;3.6;2.6;OK
delegado 177: ;206;2.6;2.6;OK
delegado 178: ;170;2.6;2.6;OK
delegado 179: ;280;2.6;3.6;OK
delegado 180: ;172;3.6;3.6;OK
delegado 181: ;188;3.6;3.6;OK
delegado 182: ;176;3.6;1.2;OK
delegado 183: ;196;1.2;1.2;OK
delegado 184: ;162;1.2;1.2;OK
delegado 185: ;167;1.2;4.4;OK
delegado 186: ;206;4.4;4.4;OK
delegado 187: ;300;4.4;3.4;OK
delegado 188: ;227;3.4;3.4;OK
delegado 189: ;251;3.4;2.9;OK
delegado 190: ;199;2.9;2.9;OK
delegado 191: ;214;2.9;2.9;OK
delegado 192: ;212;3.7;3.7;OK
delegado 193: ;195;3.7;3.7;OK
delegado 194: ;164;3.7;3.6;OK
delegado 195: ;182;3.6;3.6;OK
delegado 196: ;200;3.6;3.6;OK
delegado 197: ;214;3.6;4.5;OK
delegado 198: ;185;4.5;4.5;OK
delegado 199: ;271;4.5;3.7;OK
