Server;Tiempo Total Trx(milis);Porcentaje Carga CPU Inicio;Porcentaje Carga CPU Final;Estado de Finalizacion Trx 
delegado 182: ;171;2.2;2.2;OK
delegado 183: ;231;2.2;2.2;OK
delegado 184: ;189;2.2;3.4;OK
delegado 185: ;208;3.4;3.4;OK
delegado 186: ;247;3.4;4.5;OK
delegado 187: ;224;4.5;4.5;OK
delegado 188: ;167;4.5;4.5;OK
delegado 189: ;165;4.5;2.4;OK
delegado 190: ;145;2.4;2.4;OK
delegado 191: ;177;2.4;2.4;OK
delegado 192: ;230;2.4;4.8;OK
delegado 193: ;188;4.8;4.8;OK
delegado 194: ;193;4.8;4.8;OK
delegado 195: ;276;4.8;2.6;OK
delegado 196: ;205;2.6;2.6;OK
delegado 197: ;188;2.6;2.6;OK
delegado 198: ;199;2.6;2.8;OK
delegado 199: ;169;2.8;2.8;OK
