Server;Tiempo Total Trx(milis);Porcentaje Carga CPU Inicio;Porcentaje Carga CPU Final;Estado de Finalizacion Trx 
delegado 46: ;144;1.1;1.1;OK
delegado 47: ;212;1.1;1.1;OK
delegado 48: ;206;1.1;3.5;OK
delegado 49: ;184;3.5;3.5;OK
delegado 50: ;153;3.5;3.5;OK
delegado 51: ;153;3.5;4.0;OK
delegado 52: ;139;4.0;4.0;OK
delegado 53: ;146;4.0;4.0;OK
delegado 54: ;185;4.0;3.4;OK
delegado 55: ;190;3.4;3.4;OK
delegado 56: ;172;3.4;3.4;OK
delegado 57: ;175;3.4;4.3;OK
delegado 58: ;213;4.3;4.3;OK
delegado 59: ;231;4.3;2.3;OK
delegado 60: ;839;2.3;0.8;OK
delegado 61: ;192;0.8;0.8;OK
delegado 62: ;216;0.8;0.8;OK
delegado 63: ;130;3.6;3.6;OK
delegado 64: ;208;3.6;3.6;OK
delegado 65: ;170;3.6;3.3;OK
delegado 66: ;169;3.3;3.3;OK
delegado 67: ;142;3.3;3.3;OK
delegado 68: ;201;3.3;7.1;OK
delegado 69: ;212;7.1;7.1;OK
delegado 70: ;165;7.1;7.1;OK
delegado 71: ;182;7.1;2.3;OK
delegado 72: ;159;2.3;2.3;OK
delegado 73: ;170;2.3;2.3;OK
delegado 74: ;156;2.3;3.9;OK
delegado 75: ;228;3.9;3.9;OK
delegado 76: ;133;3.9;3.9;OK
delegado 77: ;144;3.9;3.2;OK
delegado 78: ;165;3.2;3.2;OK
delegado 79: ;107;3.2;3.2;OK
delegado 80: ;150;3.2;7.6;OK
delegado 81: ;213;7.6;7.6;OK
delegado 82: ;166;7.6;7.6;OK
delegado 83: ;150;7.6;3.7;OK
delegado 84: ;187;3.7;3.7;OK
delegado 85: ;140;3.7;3.7;OK
delegado 86: ;157;3.7;4.7;OK
delegado 87: ;199;4.7;4.7;OK
delegado 88: ;169;4.7;4.7;OK
delegado 89: ;141;4.7;7.6;OK
delegado 90: ;149;7.6;7.6;OK
delegado 91: ;152;7.6;7.6;OK
delegado 92: ;199;7.6;3.3;OK
delegado 93: ;194;3.3;3.3;OK
delegado 94: ;150;3.3;3.3;OK
delegado 95: ;156;3.3;3.9;OK
delegado 96: ;190;3.9;3.9;OK
delegado 97: ;156;3.9;3.9;OK
delegado 98: ;159;3.9;4.5;OK
delegado 99: ;166;4.5;4.5;OK
delegado 100: ;146;4.5;4.5;OK
delegado 101: ;150;4.5;4.2;OK
delegado 102: ;178;4.2;4.2;OK
delegado 103: ;163;4.2;4.2;OK
delegado 104: ;165;4.2;3.9;OK
delegado 105: ;163;3.9;3.9;OK
delegado 106: ;176;3.9;3.9;OK
delegado 107: ;180;3.9;4.4;OK
delegado 108: ;217;4.4;4.4;OK
delegado 109: ;130;4.4;4.4;OK
delegado 110: ;174;4.4;4.4;OK
delegado 111: ;126;4.4;4.4;OK
delegado 112: ;131;4.4;4.4;OK
delegado 113: ;142;4.4;4.4;OK
delegado 114: ;160;5.3;5.3;OK
delegado 115: ;174;5.3;5.3;OK
delegado 116: ;213;5.3;3.1;OK
delegado 117: ;166;3.1;3.1;OK
delegado 118: ;201;3.1;3.1;OK
delegado 119: ;156;3.1;3.8;OK
delegado 120: ;169;3.8;3.8;OK
delegado 121: ;189;3.8;3.8;OK
delegado 122: ;156;3.8;4.4;OK
delegado 123: ;165;4.4;4.4;OK
delegado 124: ;169;4.4;4.4;OK
delegado 125: ;162;4.4;1.9;OK
delegado 126: ;155;1.9;1.9;OK
delegado 127: ;153;1.9;1.9;OK
delegado 128: ;150;1.9;6.3;OK
delegado 129: ;173;6.3;6.3;OK
delegado 130: ;162;6.3;6.3;OK
delegado 131: ;256;6.3;2.2;OK
delegado 132: ;217;2.2;2.2;OK
delegado 133: ;203;2.2;2.2;OK
delegado 134: ;150;2.2;2.9;OK
delegado 135: ;164;2.9;2.9;OK
delegado 136: ;137;2.9;2.9;OK
delegado 137: ;507;2.9;1.7;OK
delegado 138: ;152;1.7;1.7;OK
delegado 139: ;140;1.7;1.7;OK
delegado 140: ;171;1.7;3.5;OK
delegado 141: ;166;3.5;3.5;OK
delegado 142: ;177;3.5;3.5;OK
delegado 143: ;168;3.5;3.8;OK
delegado 144: ;641;3.8;1.6;OK
delegado 145: ;910;0.6;0.4;OK
delegado 146: ;890;0.4;0.8;OK
delegado 147: ;203;0.8;0.8;OK
delegado 148: ;175;0.8;0.8;OK
delegado 149: ;170;0.8;3.6;OK
delegado 150: ;150;3.6;3.6;OK
delegado 151: ;178;3.6;3.6;OK
delegado 152: ;151;3.6;4.8;OK
delegado 153: ;167;4.8;4.8;OK
delegado 154: ;277;4.8;3.1;OK
delegado 155: ;131;3.1;3.1;OK
delegado 156: ;207;3.1;3.1;OK
delegado 157: ;150;3.1;4.0;OK
delegado 158: ;152;4.0;4.0;OK
delegado 159: ;152;4.0;4.0;OK
delegado 160: ;159;4.0;4.9;OK
delegado 161: ;144;4.9;4.9;OK
delegado 162: ;162;4.9;4.9;OK
delegado 163: ;173;4.9;4.8;OK
delegado 164: ;158;4.8;4.8;OK
delegado 165: ;174;4.8;4.8;OK
delegado 166: ;162;4.8;3.3;OK
delegado 167: ;175;3.3;3.3;OK
delegado 168: ;181;3.3;3.3;OK
delegado 169: ;183;3.3;2.4;OK
delegado 170: ;194;2.4;2.4;OK
delegado 171: ;150;2.4;2.4;OK
delegado 172: ;156;2.4;3.3;OK
delegado 173: ;134;3.3;3.3;OK
delegado 174: ;162;3.3;3.3;OK
delegado 175: ;190;3.3;5.4;OK
delegado 176: ;217;5.4;5.4;OK
delegado 177: ;189;5.4;5.4;OK
delegado 178: ;146;5.4;3.6;OK
delegado 179: ;158;3.6;3.6;OK
delegado 180: ;136;3.6;3.6;OK
delegado 181: ;166;3.6;3.5;OK
delegado 182: ;119;3.5;3.5;OK
delegado 183: ;129;3.5;3.5;OK
delegado 184: ;173;3.5;4.4;OK
delegado 185: ;368;4.4;4.4;OK
delegado 186: ;190;4.4;3.1;OK
delegado 187: ;226;3.1;3.1;OK
delegado 188: ;175;3.1;3.1;OK
delegado 189: ;166;3.1;2.3;OK
delegado 190: ;219;2.3;2.3;OK
delegado 191: ;201;2.3;2.3;OK
delegado 192: ;158;2.3;5.2;OK
delegado 193: ;165;5.2;5.2;OK
delegado 194: ;516;5.2;2.0;OK
delegado 195: ;170;2.0;2.0;OK
delegado 196: ;133;2.0;2.0;OK
delegado 197: ;156;2.0;2.8;OK
delegado 198: ;178;2.8;2.8;OK
delegado 199: ;161;2.8;2.8;OK
delegado 200: ;165;2.8;5.8;OK
delegado 201: ;172;5.8;5.8;OK
delegado 202: ;159;5.8;5.8;OK
delegado 203: ;138;5.8;4.2;OK
delegado 204: ;205;4.2;4.2;OK
delegado 205: ;134;4.2;4.2;OK
delegado 206: ;197;4.2;2.5;OK
delegado 207: ;148;2.5;2.5;OK
delegado 208: ;243;2.5;2.5;OK
delegado 209: ;143;2.5;4.3;OK
delegado 210: ;134;4.3;4.3;OK
delegado 211: ;157;4.3;4.3;OK
delegado 212: ;202;4.3;3.3;OK
delegado 213: ;179;3.3;3.3;OK
delegado 214: ;165;3.3;3.3;OK
delegado 215: ;138;3.3;6.1;OK
delegado 216: ;144;6.1;6.1;OK
delegado 217: ;167;6.1;6.1;OK
delegado 218: ;171;6.1;5.4;OK
delegado 219: ;146;5.4;5.4;OK
delegado 220: ;153;5.4;5.4;OK
delegado 221: ;168;5.4;4.9;OK
delegado 222: ;286;4.9;4.9;OK
delegado 223: ;160;4.9;4.6;OK
delegado 224: ;144;4.6;4.6;OK
delegado 225: ;178;4.6;4.6;OK
delegado 226: ;160;4.6;4.1;OK
delegado 227: ;171;4.1;4.1;OK
delegado 228: ;200;4.1;4.1;OK
delegado 229: ;226;4.1;2.8;OK
delegado 230: ;167;2.8;0.7;OK
delegado 231: ;142;0.7;0.7;OK
delegado 232: ;150;0.7;0.7;OK
delegado 233: ;137;0.7;3.7;OK
delegado 234: ;182;3.7;3.7;OK
delegado 235: ;176;3.7;3.7;OK
delegado 236: ;144;3.7;3.2;OK
delegado 237: ;157;3.2;3.2;OK
delegado 238: ;208;3.2;3.2;OK
delegado 239: ;145;3.2;3.9;OK
delegado 240: ;474;3.9;0.0;OK
delegado 241: ;194;0.0;0.0;OK
delegado 242: ;192;0.0;0.0;OK
delegado 243: ;142;0.0;4.4;OK
delegado 244: ;190;4.4;4.4;OK
delegado 245: ;138;4.4;4.4;OK
delegado 246: ;215;4.4;3.0;OK
delegado 247: ;138;3.0;3.0;OK
delegado 248: ;139;3.0;3.0;OK
delegado 249: ;335;3.0;2.7;OK
delegado 250: ;177;2.7;2.7;OK
delegado 251: ;185;2.7;2.7;OK
delegado 252: ;193;2.7;2.8;OK
delegado 253: ;189;2.8;2.8;OK
delegado 254: ;255;2.8;3.1;OK
delegado 255: ;181;3.1;3.1;OK
delegado 256: ;852;3.1;2.1;OK
delegado 257: ;144;2.1;2.1;OK
delegado 258: ;162;2.1;2.1;OK
delegado 259: ;132;2.1;2.9;OK
delegado 260: ;187;2.9;2.9;OK
delegado 261: ;159;2.9;2.9;OK
delegado 262: ;548;2.9;2.3;OK
delegado 263: ;417;2.3;2.3;OK
delegado 264: ;184;2.3;1.7;OK
delegado 265: ;133;1.7;1.7;OK
delegado 266: ;181;1.7;1.7;OK
delegado 267: ;194;1.7;5.2;OK
delegado 268: ;191;5.2;5.2;OK
delegado 269: ;158;5.2;5.2;OK
delegado 270: ;157;5.2;3.9;OK
delegado 271: ;270;3.9;3.9;OK
delegado 272: ;147;3.9;3.1;OK
delegado 273: ;154;3.1;3.1;OK
delegado 274: ;171;3.1;3.1;OK
delegado 275: ;142;3.1;2.8;OK
delegado 276: ;210;2.8;2.8;OK
delegado 277: ;143;2.8;2.8;OK
delegado 278: ;156;2.8;3.9;OK
delegado 279: ;494;3.9;1.4;OK
delegado 280: ;197;1.4;1.4;OK
delegado 281: ;169;1.4;1.4;OK
delegado 282: ;186;1.4;3.0;OK
delegado 283: ;147;3.0;3.0;OK
delegado 284: ;150;3.0;3.0;OK
delegado 285: ;141;3.0;4.4;OK
delegado 286: ;153;4.4;4.4;OK
delegado 287: ;170;4.4;4.4;OK
delegado 288: ;160;4.4;2.0;OK
delegado 289: ;186;2.0;2.0;OK
delegado 290: ;137;2.0;2.0;OK
delegado 291: ;449;2.0;2.2;OK
delegado 292: ;155;2.2;2.2;OK
delegado 293: ;135;2.2;2.2;OK
delegado 294: ;177;2.2;4.2;OK
delegado 295: ;151;4.2;4.2;OK
delegado 296: ;161;4.2;4.2;OK
delegado 297: ;161;4.2;2.8;OK
delegado 298: ;205;2.8;2.8;OK
delegado 299: ;191;2.8;2.8;OK
delegado 300: ;377;2.8;2.7;OK
delegado 301: ;211;2.7;2.7;OK
delegado 302: ;144;2.7;2.7;OK
delegado 303: ;143;2.7;4.6;OK
delegado 304: ;160;4.6;4.6;OK
delegado 305: ;172;4.6;4.6;OK
delegado 306: ;541;4.6;2.0;OK
delegado 307: ;141;2.0;2.0;OK
delegado 308: ;210;2.0;2.0;OK
delegado 309: ;131;2.0;4.8;OK
delegado 310: ;148;4.8;4.8;OK
delegado 311: ;162;4.8;4.8;OK
delegado 312: ;196;4.8;3.2;OK
delegado 313: ;174;3.2;3.2;OK
delegado 314: ;296;3.2;2.1;OK
delegado 315: ;148;2.1;2.1;OK
delegado 316: ;183;2.1;2.1;OK
delegado 317: ;150;2.1;4.0;OK
delegado 318: ;206;4.0;4.0;OK
delegado 319: ;150;4.0;4.0;OK
delegado 320: ;132;4.0;2.6;OK
delegado 321: ;161;2.6;2.6;OK
delegado 322: ;190;2.6;2.6;OK
delegado 323: ;151;2.6;3.9;OK
delegado 324: ;153;3.9;3.9;OK
delegado 325: ;157;3.9;3.9;OK
delegado 326: ;195;3.9;3.9;OK
delegado 327: ;211;3.9;3.9;OK
delegado 328: ;171;3.9;3.9;OK
delegado 329: ;150;3.9;3.6;OK
delegado 330: ;150;3.6;3.6;OK
delegado 331: ;164;3.6;3.6;OK
delegado 332: ;154;3.6;5.5;OK
delegado 333: ;143;5.5;5.5;OK
delegado 334: ;131;5.5;5.5;OK
delegado 335: ;201;5.5;3.4;OK
delegado 336: ;159;3.4;3.4;OK
delegado 337: ;334;3.4;4.1;OK
delegado 338: ;210;4.1;4.1;OK
delegado 339: ;195;4.1;4.1;OK
delegado 340: ;179;4.1;4.0;OK
delegado 341: ;147;4.0;4.0;OK
delegado 342: ;143;4.0;4.0;OK
delegado 343: ;175;4.0;3.5;OK
delegado 344: ;162;3.5;3.5;OK
delegado 345: ;167;3.5;3.5;OK
delegado 346: ;138;3.5;4.8;OK
delegado 347: ;198;4.8;4.8;OK
delegado 348: ;158;4.8;4.8;OK
delegado 349: ;161;4.8;2.5;OK
delegado 350: ;171;2.5;2.5;OK
delegado 351: ;149;2.5;2.5;OK
delegado 352: ;169;2.5;2.7;OK
delegado 353: ;175;2.7;2.7;OK
delegado 354: ;189;2.7;2.7;OK
delegado 355: ;139;2.7;4.5;OK
delegado 356: ;218;4.5;4.5;OK
delegado 357: ;155;4.5;4.5;OK
delegado 358: ;246;4.5;4.9;OK
delegado 359: ;195;4.9;4.9;OK
delegado 360: ;166;4.9;4.9;OK
delegado 361: ;193;4.9;6.6;OK
delegado 362: ;150;6.6;6.6;OK
delegado 363: ;212;6.6;6.6;OK
delegado 364: ;178;6.6;2.4;OK
delegado 365: ;411;2.4;2.4;OK
delegado 366: ;170;2.4;1.2;OK
delegado 367: ;186;1.2;1.2;OK
delegado 368: ;164;1.2;1.2;OK
delegado 369: ;132;1.2;2.7;OK
delegado 370: ;153;2.7;2.7;OK
delegado 371: ;166;2.7;2.7;OK
delegado 372: ;508;2.7;2.1;OK
delegado 373: ;186;2.1;2.1;OK
delegado 374: ;160;2.1;2.1;OK
delegado 375: ;178;2.1;4.4;OK
delegado 376: ;133;4.4;4.4;OK
delegado 377: ;158;4.4;4.4;OK
delegado 378: ;156;4.4;3.6;OK
delegado 379: ;159;3.6;3.6;OK
delegado 380: ;515;3.6;1.6;OK
delegado 381: ;170;1.6;1.6;OK
delegado 382: ;170;1.6;1.4;OK
delegado 383: ;193;1.4;1.4;OK
delegado 384: ;147;1.4;1.4;OK
delegado 385: ;151;1.4;4.6;OK
delegado 386: ;175;4.6;4.6;OK
delegado 387: ;202;4.6;4.6;OK
delegado 388: ;562;4.6;1.9;OK
delegado 389: ;206;1.9;1.9;OK
delegado 390: ;120;1.9;1.9;OK
delegado 391: ;151;1.9;4.1;OK
delegado 392: ;146;4.1;4.1;OK
delegado 393: ;182;4.1;4.1;OK
delegado 394: ;173;4.1;3.9;OK
delegado 395: ;180;3.9;3.9;OK
delegado 396: ;144;3.9;3.9;OK
delegado 397: ;256;3.9;3.5;OK
delegado 398: ;165;3.5;3.5;OK
delegado 399: ;264;3.5;3.5;OK
Server;Tiempo Total Trx(milis);Porcentaje Carga CPU Inicio;Porcentaje Carga CPU Final;Estado de Finalizacion Trx 
delegado 0: ;1462;26.1;45.9;OK
delegado 1: ;170;45.9;45.9;OK
delegado 2: ;250;45.9;45.9;OK
delegado 3: ;179;6.2;6.2;OK
delegado 4: ;210;6.2;6.2;OK
delegado 5: ;178;6.2;4.2;OK
delegado 6: ;167;4.2;4.2;OK
delegado 7: ;191;4.2;4.2;OK
delegado 8: ;212;4.2;2.9;OK
delegado 9: ;343;2.9;2.9;OK
delegado 10: ;167;2.9;4.0;OK
delegado 11: ;164;4.0;4.0;OK
delegado 12: ;134;4.0;4.0;OK
delegado 13: ;180;4.0;6.8;OK
delegado 14: ;188;6.8;6.8;OK
delegado 15: ;181;6.8;6.8;OK
delegado 16: ;145;6.8;4.4;OK
delegado 17: ;164;4.4;4.4;OK
delegado 18: ;144;4.4;4.4;OK
delegado 19: ;569;4.4;4.8;OK
delegado 20: ;204;4.8;4.8;OK
delegado 21: ;137;4.8;4.8;OK
delegado 22: ;139;4.8;4.7;OK
delegado 23: ;162;4.7;4.7;OK
delegado 24: ;153;4.7;4.7;OK
delegado 25: ;196;4.7;3.7;OK
delegado 26: ;173;3.7;3.7;OK
delegado 27: ;161;3.7;3.7;OK
delegado 28: ;173;3.7;5.2;OK
delegado 29: ;166;5.2;5.2;OK
delegado 30: ;163;5.2;5.2;OK
delegado 31: ;185;5.2;3.2;OK
delegado 32: ;152;3.2;3.2;OK
delegado 33: ;157;3.2;3.2;OK
delegado 34: ;144;3.2;3.4;OK
delegado 35: ;155;3.4;3.4;OK
delegado 36: ;196;3.4;3.4;OK
delegado 37: ;161;3.4;3.9;OK
delegado 38: ;163;3.9;3.9;OK
delegado 39: ;152;3.9;3.9;OK
delegado 40: ;152;3.9;4.9;OK
delegado 41: ;170;4.9;4.9;OK
delegado 42: ;197;4.9;4.9;OK
delegado 43: ;150;4.9;3.1;OK
delegado 44: ;168;3.1;3.1;OK
delegado 45: ;147;3.1;3.1;OK
delegado 46: ;172;3.1;3.9;OK
delegado 47: ;179;3.9;3.9;OK
delegado 48: ;145;3.9;3.9;OK
delegado 49: ;150;3.9;4.1;OK
delegado 50: ;142;4.1;4.1;OK
delegado 51: ;169;4.1;4.1;OK
delegado 52: ;165;4.1;4.7;OK
delegado 53: ;151;4.7;4.7;OK
delegado 54: ;167;4.7;4.7;OK
delegado 55: ;173;4.7;3.2;OK
delegado 56: ;145;3.2;3.2;OK
delegado 57: ;130;3.2;3.2;OK
delegado 58: ;301;3.2;4.6;OK
delegado 59: ;278;4.6;4.6;OK
delegado 60: ;158;4.6;2.1;OK
delegado 61: ;157;2.1;2.1;OK
delegado 62: ;148;2.1;2.1;OK
delegado 63: ;163;2.1;6.3;OK
delegado 64: ;150;6.3;6.3;OK
delegado 65: ;156;6.3;6.3;OK
delegado 66: ;228;6.3;5.6;OK
delegado 67: ;141;5.6;5.6;OK
delegado 68: ;158;5.6;5.6;OK
delegado 69: ;218;5.6;3.2;OK
delegado 70: ;144;3.2;3.2;OK
delegado 71: ;133;3.2;3.2;OK
delegado 72: ;139;3.2;5.3;OK
delegado 73: ;131;5.3;5.3;OK
delegado 74: ;129;5.3;5.3;OK
delegado 75: ;130;5.3;5.3;OK
delegado 76: ;156;5.3;2.9;OK
delegado 77: ;200;2.9;2.9;OK
delegado 78: ;140;2.9;2.9;OK
delegado 79: ;191;2.9;6.9;OK
delegado 80: ;178;6.9;6.9;OK
delegado 81: ;137;6.9;6.9;OK
delegado 82: ;230;6.9;3.0;OK
delegado 83: ;161;3.0;3.0;OK
delegado 84: ;176;3.0;3.0;OK
delegado 85: ;153;3.0;4.0;OK
delegado 86: ;219;4.0;4.0;OK
delegado 87: ;123;4.0;4.0;OK
delegado 88: ;191;4.0;2.5;OK
delegado 89: ;140;2.5;2.5;OK
delegado 90: ;193;2.5;2.5;OK
delegado 91: ;172;2.5;2.6;OK
delegado 92: ;129;2.6;2.6;OK
delegado 93: ;165;2.6;2.6;OK
delegado 94: ;178;2.6;6.7;OK
delegado 95: ;150;6.7;6.7;OK
delegado 96: ;157;6.7;6.7;OK
delegado 97: ;113;6.7;4.6;OK
delegado 98: ;274;4.6;4.6;OK
delegado 99: ;112;4.6;4.6;OK
delegado 100: ;154;4.6;4.9;OK
delegado 101: ;193;4.9;4.9;OK
delegado 102: ;179;4.9;4.9;OK
delegado 103: ;196;4.9;3.5;OK
delegado 104: ;183;3.5;3.5;OK
delegado 105: ;155;3.5;3.5;OK
delegado 106: ;166;3.5;3.3;OK
delegado 107: ;189;3.3;3.3;OK
delegado 108: ;161;3.3;3.3;OK
delegado 109: ;155;3.3;3.9;OK
delegado 110: ;207;3.9;3.9;OK
delegado 111: ;155;3.9;3.9;OK
delegado 112: ;177;3.9;2.4;OK
delegado 113: ;151;2.4;2.4;OK
delegado 114: ;181;2.4;2.4;OK
delegado 115: ;148;2.4;4.7;OK
delegado 116: ;161;4.7;4.7;OK
delegado 117: ;158;4.7;4.7;OK
delegado 118: ;136;4.7;2.8;OK
delegado 119: ;176;2.8;2.8;OK
delegado 120: ;219;2.8;2.8;OK
delegado 121: ;185;2.8;2.9;OK
delegado 122: ;181;2.9;2.9;OK
delegado 123: ;179;2.9;2.9;OK
delegado 124: ;156;2.9;5.2;OK
delegado 125: ;213;5.2;5.2;OK
delegado 126: ;187;5.2;5.2;OK
delegado 127: ;168;5.2;7.1;OK
delegado 128: ;158;7.1;7.1;OK
delegado 129: ;185;7.1;7.1;OK
delegado 130: ;174;7.1;4.3;OK
delegado 131: ;168;4.3;4.3;OK
delegado 132: ;175;4.3;4.3;OK
delegado 133: ;147;4.3;3.3;OK
delegado 134: ;175;3.3;3.3;OK
delegado 135: ;203;3.3;3.3;OK
delegado 136: ;137;3.3;4.4;OK
delegado 137: ;138;4.4;4.4;OK
delegado 138: ;189;4.4;4.4;OK
delegado 139: ;147;4.4;5.5;OK
delegado 140: ;155;5.5;5.5;OK
delegado 141: ;154;5.5;5.5;OK
delegado 142: ;130;5.5;3.7;OK
delegado 143: ;158;3.7;3.7;OK
delegado 144: ;147;3.7;3.7;OK
delegado 145: ;167;3.7;3.4;OK
delegado 146: ;159;3.4;3.4;OK
delegado 147: ;146;3.4;3.4;OK
delegado 148: ;176;3.4;3.4;OK
delegado 149: ;184;3.4;3.4;OK
delegado 150: ;153;3.4;3.4;OK
delegado 151: ;179;3.4;4.5;OK
delegado 152: ;130;4.5;4.5;OK
delegado 153: ;172;4.5;4.5;OK
delegado 154: ;170;4.5;2.7;OK
delegado 155: ;181;2.7;2.7;OK
delegado 156: ;133;2.7;2.7;OK
delegado 157: ;188;2.7;3.3;OK
delegado 158: ;155;3.3;3.3;OK
delegado 159: ;163;3.3;3.3;OK
delegado 160: ;243;3.3;2.9;OK
delegado 161: ;196;2.9;2.9;OK
delegado 162: ;227;2.9;2.9;OK
delegado 163: ;159;2.9;3.5;OK
delegado 164: ;146;3.5;3.5;OK
delegado 165: ;133;3.5;3.5;OK
delegado 166: ;211;3.5;3.1;OK
delegado 167: ;156;3.1;3.1;OK
delegado 168: ;154;3.1;3.1;OK
delegado 169: ;377;3.1;2.5;OK
delegado 170: ;202;2.5;2.5;OK
delegado 171: ;173;2.5;2.5;OK
delegado 172: ;175;2.5;3.6;OK
delegado 173: ;161;3.6;3.6;OK
delegado 174: ;206;3.6;3.6;OK
delegado 175: ;161;3.6;2.4;OK
delegado 176: ;142;2.4;2.4;OK
delegado 177: ;161;2.4;2.4;OK
delegado 178: ;122;2.4;3.0;OK
delegado 179: ;154;3.0;3.0;OK
delegado 180: ;233;3.0;3.0;OK
delegado 181: ;178;3.0;3.5;OK
delegado 182: ;179;3.5;3.5;OK
delegado 183: ;135;3.5;3.5;OK
delegado 184: ;147;3.5;3.5;OK
delegado 185: ;162;3.5;3.5;OK
delegado 186: ;189;3.5;3.5;OK
delegado 187: ;225;3.5;3.5;OK
delegado 188: ;142;3.5;3.5;OK
delegado 189: ;141;3.5;3.5;OK
delegado 190: ;224;3.5;3.2;OK
delegado 191: ;160;3.2;3.2;OK
delegado 192: ;162;3.2;3.2;OK
delegado 193: ;133;3.2;4.3;OK
delegado 194: ;139;4.3;4.3;OK
delegado 195: ;176;4.3;4.3;OK
delegado 196: ;177;4.3;2.7;OK
delegado 197: ;189;2.7;2.7;OK
delegado 198: ;764;2.7;1.1;OK
delegado 199: ;973;1.1;0.3;OK
delegado 200: ;1141;0.3;0.5;OK
delegado 201: ;158;0.5;0.5;OK
delegado 202: ;153;0.5;0.5;OK
delegado 203: ;139;0.5;3.5;OK
delegado 204: ;149;3.5;3.5;OK
delegado 205: ;130;3.5;3.5;OK
delegado 206: ;155;3.5;3.0;OK
delegado 207: ;143;3.0;3.0;OK
delegado 208: ;148;3.0;3.0;OK
delegado 209: ;178;3.0;4.1;OK
delegado 210: ;180;4.1;4.1;OK
delegado 211: ;163;4.1;4.1;OK
delegado 212: ;173;4.1;5.1;OK
delegado 213: ;164;5.1;5.1;OK
delegado 214: ;205;5.1;5.1;OK
delegado 215: ;199;5.1;2.3;OK
delegado 216: ;185;2.3;2.3;OK
delegado 217: ;154;2.3;2.3;OK
delegado 218: ;165;2.3;4.6;OK
delegado 219: ;185;4.6;4.6;OK
delegado 220: ;163;4.6;4.6;OK
delegado 221: ;153;4.6;3.3;OK
delegado 222: ;168;3.3;3.3;OK
delegado 223: ;152;3.3;3.3;OK
delegado 224: ;144;3.3;2.8;OK
delegado 225: ;135;2.8;2.8;OK
delegado 226: ;158;2.8;2.8;OK
delegado 227: ;169;2.8;4.2;OK
delegado 228: ;148;4.2;4.2;OK
delegado 229: ;168;4.2;4.2;OK
delegado 230: ;140;4.2;4.3;OK
delegado 231: ;175;4.3;4.3;OK
delegado 232: ;191;4.3;4.3;OK
delegado 233: ;184;4.3;1.8;OK
delegado 234: ;138;1.8;1.8;OK
delegado 235: ;184;1.8;1.8;OK
delegado 236: ;163;1.8;3.4;OK
delegado 237: ;169;3.4;3.4;OK
delegado 238: ;151;3.4;3.4;OK
delegado 239: ;190;3.4;3.9;OK
delegado 240: ;163;3.9;3.9;OK
delegado 241: ;170;3.9;3.9;OK
delegado 242: ;179;3.9;3.9;OK
delegado 243: ;161;3.9;3.9;OK
delegado 244: ;374;3.9;2.6;OK
delegado 245: ;154;2.6;2.6;OK
delegado 246: ;181;2.6;2.6;OK
delegado 247: ;180;2.6;4.5;OK
delegado 248: ;242;4.5;4.5;OK
delegado 249: ;170;4.5;4.5;OK
delegado 250: ;156;4.6;4.6;OK
delegado 251: ;131;4.6;4.6;OK
delegado 252: ;119;4.6;4.6;OK
delegado 253: ;160;4.6;4.1;OK
delegado 254: ;185;4.1;4.1;OK
delegado 255: ;147;4.1;4.1;OK
delegado 256: ;149;3.1;3.1;OK
