Server;Tiempo Total Trx(milis);Porcentaje Carga CPU Inicio;Porcentaje Carga CPU Final;Estado de Finalizacion Trx 
delegado 69: ;183;4.5;2.9;OK
delegado 70: ;205;2.9;2.9;OK
delegado 71: ;152;2.9;2.9;OK
delegado 72: ;292;2.9;3.6;OK
delegado 73: ;166;3.6;3.6;OK
delegado 74: ;181;3.6;3.6;OK
delegado 75: ;166;3.6;6.4;OK
delegado 76: ;180;6.4;6.4;OK
delegado 77: ;161;6.4;6.4;OK
delegado 78: ;212;6.4;4.8;OK
delegado 79: ;186;4.8;4.8;OK
Server;Tiempo Total Trx(milis);Porcentaje Carga CPU Inicio;Porcentaje Carga CPU Final;Estado de Finalizacion Trx 
delegado 0: ;1874;26.0;31.6;OK
delegado 1: ;202;31.6;31.6;OK
delegado 2: ;202;31.6;31.6;OK
delegado 3: ;160;31.6;4.1;OK
delegado 4: ;145;4.1;4.1;OK
delegado 5: ;169;4.1;4.1;OK
delegado 6: ;184;4.1;5.9;OK
delegado 7: ;185;5.9;5.9;OK
delegado 8: ;178;5.9;5.9;OK
delegado 9: ;186;5.9;6.1;OK
delegado 10: ;151;6.1;6.1;OK
delegado 11: ;174;6.1;6.1;OK
delegado 12: ;159;6.1;6.1;OK
delegado 13: ;181;6.1;6.1;OK
delegado 14: ;197;6.1;6.1;OK
delegado 15: ;171;6.1;4.8;OK
delegado 16: ;237;4.8;4.8;OK
delegado 17: ;148;4.8;4.8;OK
delegado 18: ;189;4.8;6.9;OK
delegado 19: ;161;6.9;6.9;OK
delegado 20: ;160;6.9;6.9;OK
delegado 21: ;260;6.9;3.5;OK
delegado 22: ;173;3.5;3.5;OK
delegado 23: ;187;3.5;3.5;OK
delegado 24: ;162;3.5;7.0;OK
delegado 25: ;198;7.0;7.0;OK
delegado 26: ;141;7.0;7.0;OK
delegado 27: ;208;7.0;2.4;OK
delegado 28: ;193;2.4;2.4;OK
delegado 29: ;161;2.4;2.4;OK
delegado 30: ;151;2.4;4.5;OK
delegado 31: ;169;4.5;4.5;OK
delegado 32: ;152;4.5;4.5;OK
delegado 33: ;162;4.5;3.4;OK
delegado 34: ;161;3.4;3.4;OK
delegado 35: ;178;3.4;3.4;OK
delegado 36: ;150;3.4;4.0;OK
delegado 37: ;172;4.0;4.0;OK
delegado 38: ;155;4.0;4.0;OK
delegado 39: ;154;4.0;4.1;OK
delegado 40: ;173;4.1;4.1;OK
delegado 41: ;189;4.1;4.1;OK
delegado 42: ;142;4.1;3.9;OK
delegado 43: ;160;3.9;3.9;OK
delegado 44: ;143;3.9;3.9;OK
delegado 45: ;176;3.9;3.4;OK
delegado 46: ;132;3.4;3.4;OK
delegado 47: ;148;3.4;3.4;OK
delegado 48: ;188;3.4;4.2;OK
delegado 49: ;193;4.2;4.2;OK
delegado 50: ;155;4.2;4.2;OK
delegado 51: ;152;4.2;8.7;OK
delegado 52: ;153;8.7;8.7;OK
delegado 53: ;162;8.7;8.7;OK
delegado 54: ;153;8.7;5.6;OK
delegado 55: ;159;5.6;5.6;OK
delegado 56: ;133;5.6;5.6;OK
delegado 57: ;180;5.6;4.9;OK
delegado 58: ;147;4.9;4.9;OK
delegado 59: ;160;4.9;4.9;OK
delegado 60: ;150;4.9;7.1;OK
delegado 61: ;176;7.1;7.1;OK
delegado 62: ;152;7.1;7.1;OK
delegado 63: ;170;7.1;11.1;OK
delegado 64: ;113;11.1;11.1;OK
delegado 65: ;137;11.1;11.1;OK
delegado 66: ;141;11.1;11.1;OK
delegado 67: ;149;11.1;3.5;OK
delegado 68: ;145;3.5;3.5;OK
delegado 69: ;127;3.5;3.5;OK
delegado 70: ;161;3.5;5.1;OK
delegado 71: ;121;5.1;5.1;OK
delegado 72: ;190;5.1;5.1;OK
delegado 73: ;176;5.1;6.1;OK
delegado 74: ;159;6.1;6.1;OK
delegado 75: ;178;6.1;6.1;OK
delegado 76: ;144;6.1;6.1;OK
delegado 77: ;131;6.1;6.1;OK
delegado 78: ;139;6.1;6.1;OK
delegado 79: ;138;6.1;6.1;OK
Server;Tiempo Total Trx(milis);Porcentaje Carga CPU Inicio;Porcentaje Carga CPU Final;Estado de Finalizacion Trx 
delegado 0: ;1912;26.0;31.8;OK
delegado 1: ;250;31.8;31.8;OK
delegado 2: ;228;31.8;2.7;OK
delegado 3: ;257;2.7;2.7;OK
delegado 4: ;165;2.7;2.7;OK
delegado 5: ;235;4.6;4.6;OK
delegado 6: ;323;4.6;2.6;OK
delegado 7: ;184;2.6;2.6;OK
delegado 8: ;213;1.4;1.4;OK
delegado 9: ;211;1.4;1.4;OK
delegado 10: ;274;1.4;3.5;OK
delegado 11: ;210;3.5;3.5;OK
delegado 12: ;160;3.5;3.5;OK
delegado 13: ;207;3.5;4.0;OK
delegado 14: ;210;4.0;4.0;OK
delegado 15: ;175;4.0;4.0;OK
delegado 16: ;221;4.0;3.9;OK
delegado 17: ;270;3.9;3.9;OK
delegado 18: ;249;3.9;2.6;OK
delegado 19: ;214;2.6;2.6;OK
delegado 20: ;180;2.6;2.6;OK
delegado 21: ;175;2.6;5.3;OK
delegado 22: ;193;5.3;5.3;OK
delegado 23: ;164;5.3;5.3;OK
delegado 24: ;267;5.3;5.4;OK
delegado 25: ;269;5.4;5.4;OK
delegado 26: ;324;5.4;4.7;OK
delegado 27: ;235;4.7;4.7;OK
delegado 28: ;190;4.7;4.7;OK
delegado 29: ;210;3.8;3.8;OK
delegado 30: ;190;3.8;3.8;OK
delegado 31: ;211;3.8;1.7;OK
delegado 32: ;169;1.7;1.7;OK
delegado 33: ;216;1.7;1.7;OK
delegado 34: ;244;1.7;3.2;OK
delegado 35: ;162;3.2;3.2;OK
delegado 36: ;179;3.2;3.2;OK
delegado 37: ;312;3.2;2.6;OK
delegado 38: ;386;2.6;2.6;OK
delegado 39: ;218;2.6;4.1;OK
delegado 40: ;218;4.1;4.1;OK
delegado 41: ;197;4.1;4.1;OK
delegado 42: ;208;4.6;4.6;OK
delegado 43: ;160;4.6;4.6;OK
delegado 44: ;1180;4.6;0.9;OK
delegado 45: ;263;0.9;0.9;OK
delegado 46: ;154;0.9;0.9;OK
delegado 47: ;196;0.9;3.3;OK
delegado 48: ;194;3.3;3.3;OK
delegado 49: ;176;3.3;3.3;OK
delegado 50: ;168;3.3;4.3;OK
delegado 51: ;211;4.3;4.3;OK
delegado 52: ;166;4.3;4.3;OK
delegado 53: ;256;4.3;8.1;OK
delegado 54: ;207;8.1;8.1;OK
delegado 55: ;287;8.1;4.1;OK
delegado 56: ;180;4.1;4.1;OK
delegado 57: ;152;4.1;4.1;OK
delegado 58: ;193;4.1;3.8;OK
delegado 59: ;172;3.8;3.8;OK
delegado 60: ;164;3.8;3.8;OK
delegado 61: ;176;3.8;5.1;OK
delegado 62: ;206;5.1;5.1;OK
delegado 63: ;224;5.1;5.1;OK
delegado 64: ;176;5.2;5.2;OK
delegado 65: ;180;5.2;5.2;OK
delegado 66: ;173;5.2;3.2;OK
delegado 67: ;182;3.2;3.2;OK
delegado 68: ;171;3.2;3.2;OK
delegado 69: ;185;3.2;3.7;OK
delegado 70: ;257;3.7;3.7;OK
delegado 71: ;177;3.7;3.7;OK
delegado 72: ;183;3.8;3.8;OK
delegado 73: ;170;3.8;3.8;OK
delegado 74: ;221;3.8;4.8;OK
delegado 75: ;248;4.8;4.8;OK
delegado 76: ;856;4.8;1.0;OK
delegado 77: ;179;1.0;1.0;OK
delegado 78: ;184;1.0;1.0;OK
delegado 79: ;213;1.0;3.5;OK
Server;Tiempo Total Trx(milis);Porcentaje Carga CPU Inicio;Porcentaje Carga CPU Final;Estado de Finalizacion Trx 
delegado 0: ;1953;27.9;34.9;OK
delegado 1: ;232;34.9;34.9;OK
delegado 2: ;242;34.9;3.6;OK
delegado 3: ;317;3.6;3.6;OK
delegado 4: ;196;3.6;2.6;OK
delegado 5: ;252;2.6;2.6;OK
delegado 6: ;175;2.6;2.6;OK
delegado 7: ;217;7.7;7.7;OK
delegado 8: ;199;7.7;7.7;OK
delegado 9: ;178;7.7;5.2;OK
delegado 10: ;183;5.2;5.2;OK
delegado 11: ;173;5.2;5.2;OK
delegado 12: ;212;5.2;2.9;OK
delegado 13: ;210;2.9;2.9;OK
delegado 14: ;241;2.9;2.2;OK
delegado 15: ;266;2.2;2.2;OK
delegado 16: ;205;2.2;3.6;OK
delegado 17: ;194;3.6;3.6;OK
delegado 18: ;208;3.6;3.6;OK
delegado 19: ;277;3.6;4.0;OK
delegado 20: ;193;4.0;4.0;OK
delegado 21: ;213;4.0;4.0;OK
delegado 22: ;211;4.0;7.1;OK
delegado 23: ;243;7.1;7.1;OK
delegado 24: ;211;7.1;12.1;OK
delegado 25: ;213;12.1;12.1;OK
delegado 26: ;230;12.1;12.1;OK
delegado 27: ;209;4.5;4.5;OK
delegado 28: ;272;4.5;1.4;OK
delegado 29: ;186;1.4;1.4;OK
delegado 30: ;168;1.4;1.4;OK
delegado 31: ;166;1.4;3.2;OK
delegado 32: ;211;3.2;3.2;OK
delegado 33: ;285;3.2;3.5;OK
delegado 34: ;215;3.5;3.5;OK
delegado 35: ;187;3.5;3.5;OK
delegado 36: ;200;3.5;3.4;OK
delegado 37: ;252;3.4;3.4;OK
delegado 38: ;159;3.4;3.4;OK
delegado 39: ;182;3.4;3.4;OK
delegado 40: ;152;3.4;3.4;OK
delegado 41: ;161;3.4;3.4;OK
delegado 42: ;204;3.4;5.8;OK
delegado 43: ;195;5.8;5.8;OK
delegado 44: ;152;5.8;5.8;OK
delegado 45: ;197;5.8;2.4;OK
delegado 46: ;157;2.4;2.4;OK
delegado 47: ;217;2.4;2.4;OK
delegado 48: ;179;2.4;3.6;OK
delegado 49: ;158;3.6;3.6;OK
delegado 50: ;236;3.6;3.6;OK
delegado 51: ;155;3.6;6.7;OK
delegado 52: ;199;6.7;6.7;OK
delegado 53: ;118;6.7;6.7;OK
delegado 54: ;177;6.7;11.2;OK
delegado 55: ;221;11.2;11.2;OK
delegado 56: ;220;11.2;11.2;OK
delegado 57: ;196;4.5;4.5;OK
delegado 58: ;226;4.5;4.5;OK
delegado 59: ;162;4.5;5.3;OK
delegado 60: ;163;5.3;5.3;OK
delegado 61: ;156;5.3;5.3;OK
delegado 62: ;174;5.3;7.4;OK
delegado 63: ;204;7.4;7.4;OK
delegado 64: ;159;7.4;7.4;OK
delegado 65: ;171;7.4;3.1;OK
delegado 66: ;217;3.1;3.1;OK
delegado 67: ;204;3.1;3.1;OK
delegado 68: ;161;3.9;3.9;OK
delegado 69: ;140;3.9;3.9;OK
delegado 70: ;257;3.9;3.7;OK
delegado 71: ;176;3.7;3.7;OK
delegado 72: ;191;3.7;3.7;OK
delegado 73: ;164;3.7;3.7;OK
delegado 74: ;151;3.7;3.7;OK
delegado 75: ;157;3.7;3.7;OK
delegado 76: ;215;3.7;6.4;OK
delegado 77: ;222;6.4;6.4;OK
delegado 78: ;195;6.4;6.4;OK
delegado 79: ;235;6.4;2.1;OK
Server;Tiempo Total Trx(milis);Porcentaje Carga CPU Inicio;Porcentaje Carga CPU Final;Estado de Finalizacion Trx 
delegado 0: ;1999;27.8;37.2;OK
delegado 1: ;284;37.2;37.2;OK
delegado 2: ;215;37.2;2.0;OK
delegado 3: ;209;2.0;2.0;OK
delegado 4: ;176;2.0;2.0;OK
delegado 5: ;245;2.0;3.2;OK
delegado 6: ;175;3.2;3.2;OK
delegado 7: ;257;3.2;3.2;OK
delegado 8: ;275;4.5;4.5;OK
delegado 9: ;310;4.5;2.4;OK
delegado 10: ;202;2.4;2.4;OK
delegado 11: ;211;2.4;2.4;OK
delegado 12: ;178;2.4;2.2;OK
delegado 13: ;175;2.2;2.2;OK
delegado 14: ;219;2.2;2.2;OK
delegado 15: ;193;2.2;3.4;OK
delegado 16: ;214;3.4;3.4;OK
delegado 17: ;284;3.4;4.1;OK
delegado 18: ;173;4.1;4.1;OK
delegado 19: ;211;4.1;4.1;OK
delegado 20: ;264;4.1;3.6;OK
delegado 21: ;229;3.6;3.6;OK
delegado 22: ;212;3.6;4.6;OK
delegado 23: ;226;4.6;4.6;OK
delegado 24: ;175;4.6;4.6;OK
delegado 25: ;273;4.6;4.0;OK
delegado 26: ;186;4.0;4.0;OK
delegado 27: ;274;4.0;2.9;OK
delegado 28: ;207;2.9;2.9;OK
delegado 29: ;181;2.9;2.9;OK
delegado 30: ;157;2.9;1.8;OK
delegado 31: ;172;1.8;1.8;OK
delegado 32: ;194;1.8;1.8;OK
delegado 33: ;193;1.8;4.2;OK
delegado 34: ;234;4.2;4.2;OK
delegado 35: ;174;4.2;4.2;OK
delegado 36: ;181;4.2;4.0;OK
delegado 37: ;208;4.0;4.0;OK
delegado 38: ;185;4.0;4.0;OK
delegado 39: ;179;4.0;4.1;OK
delegado 40: ;291;4.1;4.1;OK
delegado 41: ;230;4.1;2.6;OK
delegado 42: ;294;2.6;2.6;OK
delegado 43: ;211;2.6;2.7;OK
delegado 44: ;179;2.7;2.7;OK
delegado 45: ;309;2.7;3.5;OK
delegado 46: ;180;3.5;3.5;OK
delegado 47: ;238;3.5;3.5;OK
delegado 48: ;163;3.5;3.4;OK
delegado 49: ;171;3.4;3.4;OK
delegado 50: ;199;3.4;3.4;OK
delegado 51: ;183;3.4;7.2;OK
delegado 52: ;119;7.2;7.2;OK
delegado 53: ;197;7.2;7.2;OK
delegado 54: ;192;7.2;3.9;OK
delegado 55: ;276;3.9;3.9;OK
delegado 56: ;194;3.9;1.4;OK
delegado 57: ;251;1.4;1.4;OK
delegado 58: ;285;1.4;6.1;OK
delegado 59: ;171;6.1;6.1;OK
delegado 60: ;186;6.1;6.1;OK
delegado 61: ;240;6.1;6.8;OK
delegado 62: ;122;6.8;6.8;OK
delegado 63: ;154;6.8;6.8;OK
delegado 64: ;187;6.8;4.2;OK
delegado 65: ;137;4.2;4.2;OK
delegado 66: ;172;4.2;4.2;OK
delegado 67: ;196;4.2;4.6;OK
delegado 68: ;202;4.6;4.6;OK
delegado 69: ;168;4.6;4.6;OK
delegado 70: ;167;4.6;3.1;OK
delegado 71: ;166;3.1;3.1;OK
delegado 72: ;152;3.1;3.1;OK
delegado 73: ;245;3.1;3.5;OK
delegado 74: ;160;3.5;3.5;OK
delegado 75: ;171;3.5;3.5;OK
delegado 76: ;205;3.5;5.6;OK
delegado 77: ;204;5.6;5.6;OK
delegado 78: ;172;5.6;5.6;OK
delegado 79: ;163;5.6;2.5;OK
Server;Tiempo Total Trx(milis);Porcentaje Carga CPU Inicio;Porcentaje Carga CPU Final;Estado de Finalizacion Trx 
delegado 0: ;1957;26.0;34.4;OK
delegado 1: ;197;34.4;34.4;OK
delegado 2: ;250;34.4;4.5;OK
delegado 3: ;194;4.5;4.5;OK
delegado 4: ;233;4.5;4.5;OK
delegado 5: ;192;9.7;9.7;OK
delegado 6: ;192;9.7;9.7;OK
delegado 7: ;219;9.7;2.3;OK
delegado 8: ;278;2.3;2.3;OK
delegado 9: ;318;2.3;4.7;OK
delegado 10: ;186;4.7;4.7;OK
delegado 11: ;294;4.7;3.6;OK
delegado 12: ;199;3.6;3.6;OK
delegado 13: ;187;3.6;3.6;OK
delegado 14: ;199;3.6;2.9;OK
delegado 15: ;247;2.9;2.9;OK
delegado 16: ;190;2.9;5.4;OK
delegado 17: ;240;5.4;5.4;OK
delegado 18: ;188;5.4;5.4;OK
delegado 19: ;195;4.6;4.6;OK
delegado 20: ;178;4.6;4.6;OK
delegado 21: ;206;4.6;1.8;OK
delegado 22: ;224;1.8;1.8;OK
delegado 23: ;203;1.8;1.8;OK
delegado 24: ;205;8.4;8.4;OK
delegado 25: ;200;8.4;8.4;OK
delegado 26: ;212;8.4;3.9;OK
delegado 27: ;229;3.9;3.9;OK
delegado 28: ;220;3.9;2.3;OK
delegado 29: ;184;2.3;2.3;OK
delegado 30: ;220;2.3;2.3;OK
delegado 31: ;171;2.3;4.7;OK
delegado 32: ;239;4.7;4.7;OK
delegado 33: ;268;4.7;4.7;OK
delegado 34: ;239;4.7;4.7;OK
delegado 35: ;220;4.7;3.8;OK
delegado 36: ;191;3.8;3.8;OK
delegado 37: ;263;3.8;3.0;OK
delegado 38: ;167;3.0;3.0;OK
delegado 39: ;204;3.0;3.0;OK
delegado 40: ;173;3.0;1.8;OK
delegado 41: ;270;1.8;1.8;OK
delegado 42: ;208;1.8;1.4;OK
delegado 43: ;249;1.4;1.4;OK
delegado 44: ;211;1.4;4.5;OK
delegado 45: ;194;4.5;4.5;OK
delegado 46: ;212;4.5;4.5;OK
delegado 47: ;281;4.5;3.5;OK
delegado 48: ;199;3.5;3.5;OK
delegado 49: ;255;3.5;3.0;OK
delegado 50: ;200;3.0;3.0;OK
delegado 51: ;174;3.0;3.0;OK
delegado 52: ;144;3.0;7.7;OK
delegado 53: ;190;7.7;7.7;OK
delegado 54: ;304;7.7;1.3;OK
delegado 55: ;177;1.3;1.3;OK
delegado 56: ;341;1.3;3.3;OK
delegado 57: ;416;3.3;3.3;OK
delegado 58: ;221;3.3;2.8;OK
delegado 59: ;590;2.8;2.5;OK
delegado 60: ;431;2.5;2.5;OK
delegado 61: ;168;2.5;5.3;OK
delegado 62: ;156;5.3;5.3;OK
delegado 63: ;247;5.3;5.3;OK
delegado 64: ;278;5.3;2.0;OK
delegado 65: ;172;2.0;2.0;OK
delegado 66: ;230;2.0;2.0;OK
delegado 67: ;179;2.0;3.5;OK
delegado 68: ;230;3.5;3.5;OK
delegado 69: ;197;3.5;3.5;OK
delegado 70: ;352;3.8;3.8;OK
delegado 71: ;228;3.8;1.8;OK
delegado 72: ;255;1.8;1.8;OK
delegado 73: ;196;1.8;3.8;OK
delegado 74: ;166;3.8;3.8;OK
delegado 75: ;237;3.8;3.8;OK
delegado 76: ;206;3.8;6.1;OK
delegado 77: ;250;6.1;6.1;OK
delegado 78: ;181;6.1;6.1;OK
delegado 79: ;241;3.7;3.7;OK
Server;Tiempo Total Trx(milis);Porcentaje Carga CPU Inicio;Porcentaje Carga CPU Final;Estado de Finalizacion Trx 
delegado 0: ;2010;26.0;37.2;OK
delegado 1: ;222;37.2;37.2;OK
delegado 2: ;289;37.2;4.0;OK
delegado 3: ;224;4.0;4.0;OK
delegado 4: ;189;4.0;4.0;OK
delegado 5: ;187;4.0;4.5;OK
delegado 6: ;223;4.5;4.5;OK
delegado 7: ;222;4.5;3.8;OK
delegado 8: ;182;3.8;3.8;OK
delegado 9: ;194;3.8;3.8;OK
delegado 10: ;193;3.8;6.5;OK
delegado 11: ;218;6.5;6.5;OK
delegado 12: ;171;6.5;6.5;OK
delegado 13: ;123;6.5;3.2;OK
delegado 14: ;205;3.2;3.2;OK
delegado 15: ;230;3.2;3.2;OK
delegado 16: ;173;3.8;3.8;OK
delegado 17: ;193;3.8;3.8;OK
delegado 18: ;203;3.8;13.3;OK
delegado 19: ;155;13.3;13.3;OK
delegado 20: ;217;13.3;13.3;OK
delegado 21: ;191;13.3;1.7;OK
delegado 22: ;219;1.7;1.7;OK
delegado 23: ;190;1.7;1.7;OK
delegado 24: ;221;1.7;7.5;OK
delegado 25: ;275;7.5;7.5;OK
delegado 26: ;186;7.5;3.6;OK
delegado 27: ;197;3.6;3.6;OK
delegado 28: ;166;3.6;3.6;OK
delegado 29: ;228;3.6;2.8;OK
delegado 30: ;186;2.8;2.8;OK
delegado 31: ;203;2.8;2.8;OK
delegado 32: ;188;2.8;2.3;OK
delegado 33: ;200;2.3;2.3;OK
delegado 34: ;181;2.3;2.3;OK
delegado 35: ;193;2.3;4.1;OK
delegado 36: ;183;4.1;4.1;OK
delegado 37: ;205;4.1;4.1;OK
delegado 38: ;174;4.1;6.9;OK
delegado 39: ;157;6.9;6.9;OK
delegado 40: ;233;6.9;6.9;OK
delegado 41: ;189;6.9;4.6;OK
delegado 42: ;201;4.6;4.6;OK
delegado 43: ;164;4.6;4.6;OK
delegado 44: ;151;4.6;3.8;OK
delegado 45: ;235;3.8;3.8;OK
delegado 46: ;204;3.8;3.8;OK
delegado 47: ;248;6.0;6.0;OK
delegado 48: ;182;6.0;6.0;OK
delegado 49: ;208;6.0;2.7;OK
delegado 50: ;236;2.7;2.7;OK
delegado 51: ;124;2.7;2.7;OK
delegado 52: ;217;2.7;6.5;OK
delegado 53: ;227;6.5;6.5;OK
delegado 54: ;311;6.5;2.6;OK
delegado 55: ;218;2.6;2.6;OK
delegado 56: ;264;2.6;2.1;OK
delegado 57: ;222;2.1;2.1;OK
delegado 58: ;196;2.1;2.1;OK
delegado 59: ;170;2.1;3.4;OK
delegado 60: ;216;3.4;3.4;OK
delegado 61: ;183;3.4;3.4;OK
delegado 62: ;150;3.4;7.2;OK
delegado 63: ;179;7.2;7.2;OK
delegado 64: ;228;7.2;7.2;OK
delegado 65: ;205;7.2;3.9;OK
delegado 66: ;177;3.9;3.9;OK
delegado 67: ;297;3.9;2.9;OK
delegado 68: ;212;2.9;2.9;OK
delegado 69: ;197;2.9;2.9;OK
delegado 70: ;163;2.9;2.3;OK
delegado 71: ;220;2.3;2.3;OK
delegado 72: ;208;2.3;2.3;OK
delegado 73: ;151;5.3;5.3;OK
delegado 74: ;185;5.3;5.3;OK
delegado 75: ;125;5.3;5.9;OK
delegado 76: ;221;5.9;5.9;OK
delegado 77: ;233;5.9;3.8;OK
delegado 78: ;227;3.8;3.8;OK
delegado 79: ;170;3.8;3.8;OK
Server;Tiempo Total Trx(milis);Porcentaje Carga CPU Inicio;Porcentaje Carga CPU Final;Estado de Finalizacion Trx 
delegado 0: ;2063;26.1;33.4;OK
delegado 1: ;200;33.4;33.4;OK
delegado 2: ;269;33.4;3.6;OK
delegado 3: ;264;3.6;3.6;OK
delegado 4: ;191;3.6;3.7;OK
delegado 5: ;192;3.7;3.7;OK
delegado 6: ;227;3.7;3.7;OK
delegado 7: ;164;3.7;4.6;OK
delegado 8: ;221;4.6;4.6;OK
delegado 9: ;194;4.6;4.6;OK
delegado 10: ;211;4.6;4.3;OK
delegado 11: ;191;4.3;4.3;OK
delegado 12: ;192;4.3;4.3;OK
delegado 13: ;176;4.3;4.2;OK
delegado 14: ;247;4.2;4.2;OK
delegado 15: ;224;4.2;2.9;OK
delegado 16: ;248;2.9;2.9;OK
delegado 17: ;205;2.9;5.3;OK
delegado 18: ;192;5.3;5.3;OK
delegado 19: ;187;5.3;5.3;OK
delegado 20: ;251;5.3;1.6;OK
delegado 21: ;195;1.6;1.6;OK
delegado 22: ;177;1.6;1.6;OK
delegado 23: ;187;1.6;7.2;OK
delegado 24: ;157;7.2;7.2;OK
delegado 25: ;139;7.2;7.2;OK
delegado 26: ;171;7.2;4.9;OK
delegado 27: ;180;4.9;4.9;OK
delegado 28: ;176;4.9;4.9;OK
delegado 29: ;169;4.9;4.4;OK
delegado 30: ;210;4.4;4.4;OK
delegado 31: ;242;4.4;4.5;OK
delegado 32: ;202;4.5;4.5;OK
delegado 33: ;190;4.5;4.5;OK
delegado 34: ;172;4.5;5.9;OK
delegado 35: ;186;5.9;5.9;OK
delegado 36: ;199;5.9;5.9;OK
delegado 37: ;221;5.9;2.2;OK
delegado 38: ;291;2.2;2.2;OK
delegado 39: ;238;2.2;3.9;OK
delegado 40: ;194;3.9;3.9;OK
delegado 41: ;224;3.9;3.9;OK
delegado 42: ;218;3.8;3.8;OK
delegado 43: ;205;3.8;3.8;OK
delegado 44: ;189;3.8;4.0;OK
delegado 45: ;180;4.0;4.0;OK
delegado 46: ;219;4.0;4.0;OK
delegado 47: ;217;4.0;2.7;OK
delegado 48: ;192;2.7;2.7;OK
delegado 49: ;208;2.7;2.7;OK
delegado 50: ;179;2.7;2.3;OK
delegado 51: ;345;2.3;2.3;OK
delegado 52: ;167;2.3;6.1;OK
delegado 53: ;198;6.1;6.1;OK
delegado 54: ;222;6.1;6.1;OK
delegado 55: ;164;6.1;2.3;OK
delegado 56: ;178;2.3;2.3;OK
delegado 57: ;491;2.3;2.1;OK
delegado 58: ;189;2.1;2.1;OK
delegado 59: ;219;2.1;2.1;OK
delegado 60: ;227;2.1;3.7;OK
delegado 61: ;198;3.7;3.7;OK
delegado 62: ;132;3.7;3.7;OK
delegado 63: ;216;3.7;6.2;OK
delegado 64: ;161;6.2;6.2;OK
delegado 65: ;214;6.2;6.2;OK
delegado 66: ;190;6.2;4.8;OK
delegado 67: ;182;4.8;4.8;OK
delegado 68: ;168;4.8;4.8;OK
delegado 69: ;217;4.8;3.5;OK
delegado 70: ;185;3.5;3.5;OK
delegado 71: ;148;3.5;3.5;OK
delegado 72: ;187;3.5;4.5;OK
delegado 73: ;192;4.5;4.5;OK
delegado 74: ;263;4.5;5.2;OK
delegado 75: ;198;5.2;5.2;OK
delegado 76: ;178;5.2;5.2;OK
delegado 77: ;239;5.2;3.9;OK
