Server;Tiempo Total Trx(milis);Porcentaje Carga CPU Inicio;Porcentaje Carga CPU Final;Estado de Finalizacion Trx 
delegado 199: ;156;4.9;5.0;OK
delegado 200: ;136;5.0;5.0;OK
delegado 201: ;160;5.0;5.0;OK
delegado 202: ;147;5.0;5.1;OK
delegado 203: ;252;5.1;5.1;OK
delegado 204: ;147;5.1;5.1;OK
delegado 205: ;183;5.1;3.5;OK
delegado 206: ;157;3.5;3.5;OK
delegado 207: ;198;3.5;3.5;OK
delegado 208: ;190;3.5;3.1;OK
delegado 209: ;148;3.1;3.1;OK
delegado 210: ;116;3.1;3.1;OK
delegado 211: ;130;3.1;3.1;OK
delegado 212: ;229;4.6;4.6;OK
delegado 213: ;156;4.6;4.6;OK
delegado 214: ;146;4.6;4.5;OK
delegado 215: ;196;4.5;4.5;OK
delegado 216: ;191;4.5;4.5;OK
delegado 217: ;188;4.5;2.9;OK
delegado 218: ;181;2.9;2.9;OK
delegado 219: ;146;2.9;2.9;OK
delegado 220: ;176;2.9;4.6;OK
delegado 221: ;193;4.6;4.6;OK
delegado 222: ;177;4.6;4.6;OK
delegado 223: ;180;4.6;6.1;OK
delegado 224: ;153;6.1;6.1;OK
delegado 225: ;183;6.1;6.1;OK
delegado 226: ;150;6.1;4.0;OK
delegado 227: ;176;4.0;4.0;OK
delegado 228: ;156;4.0;4.0;OK
delegado 229: ;169;4.0;3.3;OK
delegado 230: ;150;3.3;3.3;OK
delegado 231: ;246;3.3;3.3;OK
delegado 232: ;166;3.7;3.7;OK
delegado 233: ;261;3.7;3.7;OK
delegado 234: ;219;3.7;2.7;OK
delegado 235: ;252;2.7;2.7;OK
delegado 236: ;207;2.7;2.9;OK
delegado 237: ;175;2.9;2.9;OK
delegado 238: ;157;2.9;2.9;OK
delegado 239: ;154;2.9;3.8;OK
delegado 240: ;168;3.8;3.8;OK
delegado 241: ;254;3.8;3.8;OK
delegado 242: ;181;3.8;3.8;OK
delegado 243: ;221;3.8;3.8;OK
delegado 244: ;195;3.8;2.3;OK
delegado 245: ;302;2.3;2.3;OK
delegado 246: ;225;2.3;1.9;OK
delegado 247: ;222;1.9;1.9;OK
delegado 248: ;185;1.9;1.9;OK
delegado 249: ;247;1.9;3.1;OK
delegado 250: ;173;3.1;3.1;OK
delegado 251: ;182;3.1;3.1;OK
delegado 252: ;250;3.1;2.2;OK
delegado 253: ;234;2.2;2.2;OK
delegado 254: ;188;2.2;2.2;OK
delegado 255: ;177;4.6;4.6;OK
delegado 256: ;163;4.6;4.6;OK
delegado 257: ;248;4.6;4.1;OK
delegado 258: ;168;4.1;4.1;OK
delegado 259: ;187;4.1;4.1;OK
delegado 260: ;185;4.1;3.7;OK
delegado 261: ;194;3.7;3.7;OK
delegado 262: ;232;3.7;4.6;OK
delegado 263: ;187;4.6;4.6;OK
delegado 264: ;239;4.6;4.6;OK
delegado 265: ;270;2.2;2.2;OK
delegado 266: ;185;2.2;2.2;OK
delegado 267: ;177;1.5;1.5;OK
delegado 268: ;186;1.5;1.5;OK
delegado 269: ;171;1.5;3.8;OK
delegado 270: ;167;3.8;3.8;OK
delegado 271: ;168;3.8;3.8;OK
delegado 272: ;186;3.8;3.1;OK
delegado 273: ;180;3.1;3.1;OK
delegado 274: ;173;3.1;3.1;OK
delegado 275: ;185;3.1;2.5;OK
delegado 276: ;200;2.5;2.5;OK
delegado 277: ;209;2.5;2.5;OK
delegado 278: ;182;2.5;5.6;OK
delegado 279: ;210;5.6;5.6;OK
delegado 280: ;147;5.6;5.6;OK
delegado 281: ;187;5.6;3.1;OK
delegado 282: ;178;3.1;3.1;OK
delegado 283: ;187;3.1;3.1;OK
delegado 284: ;225;3.1;2.2;OK
delegado 285: ;154;2.2;2.2;OK
delegado 286: ;180;2.2;2.2;OK
delegado 287: ;148;2.2;4.1;OK
delegado 288: ;162;4.1;4.1;OK
delegado 289: ;182;4.1;4.1;OK
delegado 290: ;142;4.1;3.4;OK
delegado 291: ;188;3.4;3.4;OK
delegado 292: ;167;3.4;3.4;OK
delegado 293: ;166;3.4;4.4;OK
delegado 294: ;129;4.4;4.4;OK
delegado 295: ;144;4.4;4.4;OK
delegado 296: ;172;4.4;4.4;OK
delegado 297: ;162;4.4;4.4;OK
delegado 298: ;249;4.4;4.4;OK
delegado 299: ;156;4.4;2.9;OK
delegado 300: ;157;2.9;2.9;OK
delegado 301: ;146;2.9;2.9;OK
delegado 302: ;192;2.9;4.0;OK
delegado 303: ;153;4.0;4.0;OK
delegado 304: ;151;4.0;4.0;OK
delegado 305: ;158;4.0;4.3;OK
delegado 306: ;191;4.3;4.3;OK
delegado 307: ;191;4.3;4.3;OK
delegado 308: ;181;4.3;4.8;OK
delegado 309: ;198;4.8;4.8;OK
delegado 310: ;162;4.8;4.8;OK
delegado 311: ;198;4.8;2.9;OK
delegado 312: ;150;2.9;2.9;OK
delegado 313: ;175;2.9;2.9;OK
delegado 314: ;277;2.9;3.9;OK
delegado 315: ;159;3.9;3.9;OK
delegado 316: ;175;3.9;3.9;OK
delegado 317: ;186;3.9;4.5;OK
delegado 318: ;208;4.5;4.5;OK
delegado 319: ;165;4.5;4.5;OK
delegado 320: ;205;4.5;2.9;OK
delegado 321: ;149;2.9;2.9;OK
delegado 322: ;203;2.9;2.9;OK
delegado 323: ;162;2.9;3.9;OK
delegado 324: ;162;3.9;3.9;OK
delegado 325: ;179;3.9;3.9;OK
delegado 326: ;184;3.9;4.4;OK
delegado 327: ;147;4.4;4.4;OK
delegado 328: ;169;4.4;4.4;OK
delegado 329: ;197;4.4;6.4;OK
delegado 330: ;150;6.4;6.4;OK
delegado 331: ;195;6.4;6.4;OK
delegado 332: ;158;6.4;4.6;OK
delegado 333: ;157;4.6;4.6;OK
delegado 334: ;119;4.6;4.6;OK
delegado 335: ;126;4.6;4.6;OK
delegado 336: ;178;6.2;6.2;OK
delegado 337: ;181;6.2;6.2;OK
delegado 338: ;163;6.2;4.6;OK
delegado 339: ;183;4.6;4.6;OK
delegado 340: ;136;4.6;4.6;OK
delegado 341: ;140;4.6;4.2;OK
delegado 342: ;164;4.2;4.2;OK
delegado 343: ;175;4.2;4.2;OK
delegado 344: ;200;4.2;4.3;OK
delegado 345: ;146;4.3;4.3;OK
delegado 346: ;174;4.3;4.3;OK
delegado 347: ;152;4.3;6.2;OK
delegado 348: ;196;6.2;6.2;OK
delegado 349: ;174;6.2;6.2;OK
delegado 350: ;135;6.2;3.3;OK
delegado 351: ;159;3.3;3.3;OK
delegado 352: ;152;3.3;3.3;OK
delegado 353: ;205;3.3;3.2;OK
delegado 354: ;154;3.2;3.2;OK
delegado 355: ;196;3.2;3.2;OK
delegado 356: ;168;3.2;3.2;OK
delegado 357: ;159;3.2;3.2;OK
delegado 358: ;136;3.2;3.2;OK
delegado 359: ;189;3.2;4.7;OK
delegado 360: ;173;4.7;4.7;OK
delegado 361: ;205;4.7;4.7;OK
delegado 362: ;153;4.7;8.8;OK
delegado 363: ;142;8.8;8.8;OK
delegado 364: ;200;8.8;8.8;OK
delegado 365: ;194;8.8;3.1;OK
delegado 366: ;142;3.1;3.1;OK
delegado 367: ;176;3.1;3.1;OK
delegado 368: ;169;3.1;1.9;OK
delegado 369: ;149;1.9;1.9;OK
delegado 370: ;173;1.9;1.9;OK
delegado 371: ;160;1.9;4.8;OK
delegado 372: ;167;4.8;4.8;OK
delegado 373: ;220;4.8;4.8;OK
delegado 374: ;153;4.8;3.1;OK
delegado 375: ;185;3.1;3.1;OK
delegado 376: ;151;3.1;3.1;OK
delegado 377: ;157;3.1;3.3;OK
delegado 378: ;145;3.3;3.3;OK
delegado 379: ;165;3.3;3.3;OK
delegado 380: ;142;3.3;5.0;OK
delegado 381: ;154;5.0;5.0;OK
delegado 382: ;170;5.0;5.0;OK
delegado 383: ;143;5.0;4.9;OK
delegado 384: ;126;4.9;4.9;OK
delegado 385: ;154;4.9;4.9;OK
delegado 386: ;151;4.9;4.4;OK
delegado 387: ;145;4.4;4.4;OK
delegado 388: ;150;4.4;4.4;OK
delegado 389: ;165;4.4;4.3;OK
delegado 390: ;140;4.3;4.3;OK
delegado 391: ;180;4.3;4.3;OK
delegado 392: ;187;4.3;2.6;OK
delegado 393: ;135;2.6;2.6;OK
delegado 394: ;148;2.6;2.6;OK
delegado 395: ;144;2.6;4.5;OK
delegado 396: ;138;4.5;4.5;OK
delegado 397: ;143;4.5;4.5;OK
delegado 398: ;162;4.5;3.7;OK
delegado 399: ;164;3.7;3.7;OK
