Server;Tiempo Total Trx(milis);Porcentaje Carga CPU Inicio;Porcentaje Carga CPU Final;Estado de Finalizacion Trx 
delegado 105: ;153;3.1;4.8;OK
delegado 106: ;155;4.8;4.8;OK
delegado 107: ;164;4.8;4.8;OK
delegado 108: ;156;4.8;8.3;OK
delegado 109: ;196;8.3;8.3;OK
delegado 110: ;188;8.3;8.3;OK
delegado 111: ;165;8.3;3.6;OK
delegado 112: ;145;3.6;3.6;OK
delegado 113: ;185;3.6;3.6;OK
delegado 114: ;201;3.6;3.1;OK
delegado 115: ;148;3.1;3.1;OK
delegado 116: ;215;3.1;3.1;OK
delegado 117: ;193;3.1;2.4;OK
delegado 118: ;151;2.4;2.4;OK
delegado 119: ;140;2.4;2.4;OK
delegado 120: ;184;2.4;3.5;OK
delegado 121: ;161;3.5;3.5;OK
delegado 122: ;183;3.5;3.5;OK
delegado 123: ;136;3.5;4.8;OK
delegado 124: ;159;4.8;4.8;OK
delegado 125: ;159;4.8;4.8;OK
delegado 126: ;149;4.8;4.2;OK
delegado 127: ;165;4.2;4.2;OK
delegado 128: ;174;4.2;4.2;OK
delegado 129: ;157;4.2;8.6;OK
delegado 130: ;220;8.6;8.6;OK
delegado 131: ;163;8.6;8.6;OK
delegado 132: ;175;8.6;3.6;OK
delegado 133: ;149;3.6;3.6;OK
delegado 134: ;154;3.6;3.6;OK
delegado 135: ;165;3.6;3.5;OK
delegado 136: ;212;3.5;3.5;OK
delegado 137: ;156;3.5;3.5;OK
delegado 138: ;154;3.5;4.4;OK
delegado 139: ;223;4.4;4.4;OK
delegado 140: ;289;4.4;3.3;OK
delegado 141: ;175;3.3;3.3;OK
delegado 142: ;176;3.3;3.3;OK
delegado 143: ;167;3.3;5.1;OK
delegado 144: ;197;5.1;5.1;OK
delegado 145: ;168;5.1;5.1;OK
delegado 146: ;131;5.1;4.7;OK
delegado 147: ;390;4.7;4.7;OK
delegado 148: ;162;4.7;2.5;OK
delegado 149: ;196;2.5;2.5;OK
delegado 150: ;160;2.5;2.5;OK
delegado 151: ;192;2.5;4.2;OK
delegado 152: ;155;4.2;4.2;OK
delegado 153: ;179;4.2;4.2;OK
delegado 154: ;158;4.2;4.6;OK
delegado 155: ;163;4.6;4.6;OK
delegado 156: ;245;4.6;4.6;OK
delegado 157: ;172;4.6;3.5;OK
delegado 158: ;195;3.5;3.5;OK
delegado 159: ;149;3.5;3.5;OK
delegado 160: ;151;3.5;3.3;OK
delegado 161: ;168;3.3;3.3;OK
delegado 162: ;158;3.3;3.3;OK
delegado 163: ;171;3.3;2.6;OK
delegado 164: ;176;2.6;2.6;OK
delegado 165: ;155;2.6;2.6;OK
delegado 166: ;156;2.6;3.3;OK
delegado 167: ;173;3.3;3.3;OK
delegado 168: ;172;3.3;3.3;OK
delegado 169: ;151;3.3;4.0;OK
delegado 170: ;161;4.0;4.0;OK
delegado 171: ;147;4.0;4.0;OK
delegado 172: ;159;4.0;4.9;OK
delegado 173: ;160;4.9;4.9;OK
delegado 174: ;174;4.9;4.9;OK
delegado 175: ;164;4.0;4.0;OK
delegado 176: ;137;4.0;4.0;OK
delegado 177: ;154;4.0;2.2;OK
delegado 178: ;159;2.2;2.2;OK
delegado 179: ;154;2.2;2.2;OK
delegado 180: ;151;2.2;4.9;OK
delegado 181: ;172;4.9;4.9;OK
delegado 182: ;189;4.9;4.9;OK
delegado 183: ;170;4.9;3.7;OK
delegado 184: ;170;3.7;3.7;OK
delegado 185: ;175;3.7;3.7;OK
delegado 186: ;161;3.7;5.2;OK
delegado 187: ;163;5.2;5.2;OK
delegado 188: ;206;5.2;5.2;OK
delegado 189: ;167;5.2;3.6;OK
delegado 190: ;150;3.6;3.6;OK
delegado 191: ;197;3.6;3.6;OK
delegado 192: ;172;3.6;3.2;OK
delegado 193: ;140;3.2;3.2;OK
delegado 194: ;152;1.8;1.8;OK
delegado 195: ;216;1.8;1.8;OK
delegado 196: ;162;1.8;3.2;OK
delegado 197: ;155;3.2;3.2;OK
delegado 198: ;169;3.2;3.2;OK
delegado 199: ;179;3.2;3.3;OK
delegado 200: ;176;3.3;3.3;OK
delegado 201: ;160;3.3;3.3;OK
delegado 202: ;158;3.3;9.3;OK
delegado 203: ;181;9.3;9.3;OK
delegado 204: ;164;9.3;9.3;OK
delegado 205: ;177;9.3;3.2;OK
delegado 206: ;184;3.2;3.2;OK
delegado 207: ;161;3.2;3.2;OK
delegado 208: ;200;3.2;2.4;OK
delegado 209: ;156;2.4;2.4;OK
delegado 210: ;145;2.4;2.4;OK
delegado 211: ;159;2.4;4.1;OK
delegado 212: ;152;4.1;4.1;OK
delegado 213: ;138;4.1;4.1;OK
delegado 214: ;153;4.1;4.4;OK
delegado 215: ;161;4.4;4.4;OK
delegado 216: ;160;4.4;4.4;OK
delegado 217: ;183;4.4;4.6;OK
delegado 218: ;194;4.6;4.6;OK
delegado 219: ;203;4.6;4.6;OK
delegado 220: ;139;4.6;4.4;OK
delegado 221: ;172;4.4;4.4;OK
delegado 222: ;169;4.4;4.4;OK
delegado 223: ;166;4.4;4.5;OK
delegado 224: ;200;4.5;4.5;OK
delegado 225: ;174;4.5;4.5;OK
delegado 226: ;173;4.5;4.3;OK
delegado 227: ;153;4.3;4.3;OK
delegado 228: ;139;4.3;4.3;OK
delegado 229: ;191;4.3;2.0;OK
delegado 230: ;154;2.0;2.0;OK
delegado 231: ;180;2.0;2.0;OK
delegado 232: ;166;2.0;3.3;OK
delegado 233: ;152;3.3;3.3;OK
delegado 234: ;172;3.3;3.3;OK
delegado 235: ;165;3.3;3.3;OK
delegado 236: ;185;3.3;3.3;OK
delegado 237: ;179;3.3;3.3;OK
delegado 238: ;145;3.3;1.9;OK
delegado 239: ;168;1.9;1.9;OK
delegado 240: ;154;1.9;1.9;OK
delegado 241: ;179;1.9;4.6;OK
delegado 242: ;174;4.6;4.6;OK
delegado 243: ;147;4.6;4.6;OK
delegado 244: ;148;4.6;2.1;OK
delegado 245: ;161;2.1;2.1;OK
delegado 246: ;170;2.1;2.1;OK
delegado 247: ;186;2.1;3.2;OK
delegado 248: ;163;3.2;3.2;OK
delegado 249: ;146;3.2;3.2;OK
delegado 250: ;166;3.2;4.9;OK
delegado 251: ;178;4.9;4.9;OK
delegado 252: ;180;4.9;4.9;OK
delegado 253: ;155;4.9;3.8;OK
delegado 254: ;135;3.8;3.8;OK
delegado 255: ;168;3.8;3.8;OK
delegado 256: ;184;3.8;4.7;OK
delegado 257: ;215;4.7;4.7;OK
delegado 258: ;159;4.7;4.7;OK
delegado 259: ;165;4.7;5.6;OK
delegado 260: ;177;5.6;5.6;OK
delegado 261: ;167;5.6;5.6;OK
delegado 262: ;138;5.6;2.0;OK
delegado 263: ;160;2.0;2.0;OK
delegado 264: ;183;2.0;2.0;OK
delegado 265: ;171;2.0;5.1;OK
delegado 266: ;152;5.1;5.1;OK
delegado 267: ;167;5.1;5.1;OK
delegado 268: ;143;5.1;2.8;OK
delegado 269: ;141;2.8;2.8;OK
delegado 270: ;137;2.8;2.8;OK
delegado 271: ;162;2.8;3.6;OK
delegado 272: ;194;3.6;3.6;OK
delegado 273: ;223;1.7;1.7;OK
delegado 274: ;143;1.7;1.7;OK
delegado 275: ;176;1.7;3.2;OK
delegado 276: ;126;3.2;3.2;OK
delegado 277: ;168;3.2;3.2;OK
delegado 278: ;213;3.2;3.2;OK
delegado 279: ;134;3.2;3.2;OK
delegado 280: ;120;3.2;3.2;OK
delegado 281: ;136;3.2;3.2;OK
delegado 282: ;157;3.2;4.7;OK
delegado 283: ;143;4.7;4.7;OK
delegado 284: ;156;4.7;4.7;OK
delegado 285: ;154;4.7;4.3;OK
delegado 286: ;204;4.3;4.3;OK
delegado 287: ;157;4.3;4.3;OK
delegado 288: ;174;4.3;6.8;OK
delegado 289: ;124;6.8;6.8;OK
delegado 290: ;148;6.8;6.8;OK
delegado 291: ;212;6.8;4.1;OK
delegado 292: ;166;4.1;4.1;OK
delegado 293: ;165;4.1;4.1;OK
delegado 294: ;154;4.1;4.1;OK
delegado 295: ;172;4.1;4.1;OK
delegado 296: ;147;4.1;4.1;OK
delegado 297: ;225;4.1;3.7;OK
delegado 298: ;161;3.7;3.7;OK
delegado 299: ;244;3.7;3.7;OK
delegado 300: ;169;3.7;2.3;OK
delegado 301: ;163;2.3;2.3;OK
delegado 302: ;139;2.3;2.3;OK
delegado 303: ;145;2.3;5.1;OK
delegado 304: ;191;5.1;5.1;OK
delegado 305: ;177;5.1;5.1;OK
delegado 306: ;176;5.1;3.6;OK
delegado 307: ;176;3.6;3.6;OK
delegado 308: ;231;3.6;3.6;OK
delegado 309: ;189;3.6;4.0;OK
delegado 310: ;290;4.0;4.0;OK
delegado 311: ;178;4.0;2.9;OK
delegado 312: ;199;2.9;2.9;OK
delegado 313: ;148;2.9;2.9;OK
delegado 314: ;174;2.9;3.2;OK
delegado 315: ;139;3.2;3.2;OK
delegado 316: ;172;3.2;3.2;OK
delegado 317: ;179;3.2;4.7;OK
delegado 318: ;142;4.7;4.7;OK
delegado 319: ;169;4.7;4.7;OK
delegado 320: ;179;4.7;4.0;OK
delegado 321: ;166;4.0;4.0;OK
delegado 322: ;258;4.0;4.0;OK
delegado 323: ;172;4.0;3.4;OK
delegado 324: ;161;3.4;3.4;OK
delegado 325: ;199;3.4;3.4;OK
delegado 326: ;414;3.4;2.2;OK
delegado 327: ;1542;2.2;0.2;OK
delegado 328: ;542;0.8;2.1;OK
delegado 329: ;485;2.1;1.3;OK
delegado 330: ;476;1.3;0.0;OK
delegado 331: ;494;0.0;2.9;OK
delegado 332: ;495;2.9;1.3;OK
delegado 333: ;430;1.3;1.3;OK
delegado 334: ;555;2.2;1.3;OK
delegado 335: ;147;1.3;1.3;OK
delegado 336: ;254;1.3;1.3;OK
delegado 337: ;273;4.3;4.3;OK
delegado 338: ;241;4.3;2.8;OK
delegado 339: ;215;2.8;2.8;OK
delegado 340: ;204;2.8;2.8;OK
delegado 341: ;185;2.8;2.8;OK
delegado 342: ;156;2.8;2.8;OK
delegado 343: ;260;2.8;2.8;OK
delegado 344: ;153;2.8;4.2;OK
delegado 345: ;162;4.2;4.2;OK
delegado 346: ;250;4.2;4.2;OK
delegado 347: ;309;3.8;3.8;OK
delegado 348: ;211;3.8;2.0;OK
delegado 349: ;230;2.0;2.0;OK
delegado 350: ;178;2.0;2.0;OK
delegado 351: ;288;2.9;2.9;OK
delegado 352: ;286;2.9;1.2;OK
delegado 353: ;264;1.2;1.2;OK
delegado 354: ;251;1.2;1.3;OK
delegado 355: ;270;1.3;1.3;OK
delegado 356: ;257;1.3;1.3;OK
delegado 357: ;240;1.3;1.3;OK
delegado 358: ;272;1.3;3.4;OK
delegado 359: ;203;3.4;3.4;OK
delegado 360: ;271;3.4;8.0;OK
delegado 361: ;225;8.0;8.0;OK
delegado 362: ;207;8.0;8.0;OK
delegado 363: ;203;3.8;3.8;OK
delegado 364: ;256;3.8;3.8;OK
delegado 365: ;262;4.5;4.5;OK
delegado 366: ;209;4.5;0.7;OK
delegado 367: ;226;0.7;0.7;OK
delegado 368: ;332;0.7;3.1;OK
delegado 369: ;229;3.1;3.1;OK
delegado 370: ;198;3.1;3.1;OK
delegado 371: ;212;3.1;2.7;OK
delegado 372: ;266;2.7;2.7;OK
delegado 373: ;209;2.7;3.6;OK
delegado 374: ;227;3.6;3.6;OK
delegado 375: ;236;3.6;0.7;OK
delegado 376: ;241;0.7;0.7;OK
delegado 377: ;246;0.7;2.8;OK
delegado 378: ;211;2.8;2.8;OK
delegado 379: ;192;2.8;2.8;OK
delegado 380: ;227;4.5;4.5;OK
delegado 381: ;205;4.5;3.0;OK
delegado 382: ;186;3.0;3.0;OK
delegado 383: ;154;3.0;3.0;OK
delegado 384: ;308;3.0;3.0;OK
delegado 385: ;224;3.0;3.0;OK
delegado 386: ;260;3.0;1.3;OK
delegado 387: ;215;1.3;1.3;OK
delegado 388: ;291;1.3;2.6;OK
delegado 389: ;228;2.6;2.6;OK
delegado 390: ;273;2.6;2.8;OK
delegado 391: ;298;2.8;2.8;OK
delegado 392: ;211;2.8;2.7;OK
delegado 393: ;214;2.7;2.7;OK
delegado 394: ;270;2.7;1.4;OK
delegado 395: ;230;1.4;1.4;OK
delegado 396: ;274;1.4;2.0;OK
delegado 397: ;219;2.0;2.0;OK
delegado 398: ;232;2.0;3.0;OK
delegado 399: ;226;3.0;3.0;OK
