Server;Tiempo Total Trx(milis);Porcentaje Carga CPU Inicio;Porcentaje Carga CPU Final;Estado de Finalizacion Trx 
delegado 302: ;156;5.0;4.3;OK
delegado 303: ;172;4.3;4.3;OK
delegado 304: ;166;4.3;4.3;OK
delegado 305: ;148;4.3;2.7;OK
delegado 306: ;170;2.7;2.7;OK
delegado 307: ;185;2.7;2.7;OK
delegado 308: ;147;2.7;3.2;OK
delegado 309: ;551;3.2;2.0;OK
delegado 310: ;267;2.0;2.0;OK
delegado 311: ;209;2.0;3.6;OK
delegado 312: ;156;3.6;3.6;OK
delegado 313: ;204;3.6;3.6;OK
delegado 314: ;173;3.6;3.1;OK
delegado 315: ;207;3.1;3.1;OK
delegado 316: ;150;3.1;3.1;OK
delegado 317: ;150;3.1;3.2;OK
delegado 318: ;154;3.2;3.2;OK
delegado 319: ;140;3.2;3.2;OK
delegado 320: ;209;3.2;3.3;OK
delegado 321: ;177;3.3;3.3;OK
delegado 322: ;360;3.3;1.9;OK
delegado 323: ;221;1.9;1.9;OK
delegado 324: ;146;1.9;1.9;OK
delegado 325: ;201;1.9;3.5;OK
delegado 326: ;291;3.5;3.5;OK
delegado 327: ;205;3.5;2.7;OK
delegado 328: ;171;2.7;2.7;OK
delegado 329: ;404;2.7;3.6;OK
delegado 330: ;198;3.6;3.6;OK
delegado 331: ;183;3.6;3.6;OK
delegado 332: ;149;3.6;3.8;OK
delegado 333: ;153;3.8;3.8;OK
delegado 334: ;231;3.8;3.8;OK
delegado 335: ;187;3.8;2.3;OK
delegado 336: ;145;2.3;2.3;OK
delegado 337: ;134;2.3;2.3;OK
delegado 338: ;160;2.3;5.2;OK
delegado 339: ;165;5.2;5.2;OK
delegado 340: ;244;5.2;5.2;OK
delegado 341: ;245;5.2;2.6;OK
delegado 342: ;151;2.6;2.6;OK
delegado 343: ;155;2.6;2.6;OK
delegado 344: ;179;2.6;3.4;OK
delegado 345: ;140;3.4;3.4;OK
delegado 346: ;368;3.4;2.6;OK
delegado 347: ;152;2.6;2.6;OK
delegado 348: ;163;2.6;2.6;OK
delegado 349: ;183;2.6;4.0;OK
delegado 350: ;163;4.0;4.0;OK
delegado 351: ;177;4.0;4.0;OK
delegado 352: ;179;4.0;1.3;OK
delegado 353: ;175;1.3;1.3;OK
delegado 354: ;218;1.3;1.3;OK
delegado 355: ;201;1.3;3.4;OK
delegado 356: ;124;3.4;3.4;OK
delegado 357: ;116;3.4;3.4;OK
delegado 358: ;132;3.4;3.4;OK
delegado 359: ;142;3.4;2.5;OK
delegado 360: ;157;2.5;2.5;OK
delegado 361: ;196;2.5;2.5;OK
delegado 362: ;172;2.5;10.1;OK
delegado 363: ;164;10.1;10.1;OK
delegado 364: ;163;10.1;10.1;OK
delegado 365: ;621;10.1;1.8;OK
delegado 366: ;222;1.8;1.8;OK
delegado 367: ;202;1.8;1.8;OK
delegado 368: ;185;1.8;3.4;OK
delegado 369: ;209;3.4;3.4;OK
delegado 370: ;169;3.4;3.4;OK
delegado 371: ;151;3.4;3.1;OK
delegado 372: ;160;3.1;3.1;OK
delegado 373: ;495;3.1;3.3;OK
delegado 374: ;163;3.3;3.3;OK
delegado 375: ;138;3.3;3.3;OK
delegado 376: ;154;3.3;2.1;OK
delegado 377: ;168;2.1;2.1;OK
delegado 378: ;156;2.1;2.1;OK
delegado 379: ;155;2.1;4.8;OK
delegado 380: ;189;4.8;4.8;OK
delegado 381: ;612;4.8;2.2;OK
delegado 382: ;133;2.2;2.2;OK
delegado 383: ;410;2.2;2.6;OK
delegado 384: ;207;2.6;2.6;OK
delegado 385: ;157;2.6;2.6;OK
delegado 386: ;170;2.6;4.9;OK
delegado 387: ;156;4.9;4.9;OK
delegado 388: ;186;4.9;4.9;OK
delegado 389: ;153;4.9;3.3;OK
delegado 390: ;175;3.3;3.3;OK
delegado 391: ;163;3.3;3.3;OK
delegado 392: ;162;3.3;4.0;OK
delegado 393: ;185;4.0;4.0;OK
delegado 394: ;154;4.0;4.0;OK
delegado 395: ;209;4.0;1.8;OK
delegado 396: ;250;1.8;1.8;OK
delegado 397: ;165;1.8;1.8;OK
delegado 398: ;159;1.8;2.4;OK
delegado 399: ;189;2.4;2.4;OK
