Server;Tiempo Total Trx(milis);Porcentaje Carga CPU Inicio;Porcentaje Carga CPU Final;Estado de Finalizacion Trx 
delegado 145: ;290;2.7;2.9;OK
delegado 146: ;198;2.9;2.9;OK
delegado 147: ;190;2.9;2.9;OK
delegado 148: ;232;2.9;3.8;OK
delegado 149: ;168;3.8;3.8;OK
delegado 150: ;211;3.8;3.8;OK
delegado 151: ;189;4.6;4.6;OK
delegado 152: ;147;4.6;4.6;OK
delegado 153: ;179;4.6;2.6;OK
delegado 154: ;162;2.6;2.6;OK
delegado 155: ;125;2.6;2.6;OK
delegado 156: ;189;2.6;5.5;OK
delegado 157: ;192;5.5;5.5;OK
delegado 158: ;239;5.5;5.5;OK
delegado 159: ;164;3.8;3.8;OK
delegado 160: ;170;3.8;3.8;OK
delegado 161: ;174;3.8;3.3;OK
delegado 162: ;175;3.3;3.3;OK
delegado 163: ;190;3.3;3.3;OK
delegado 164: ;186;3.3;3.6;OK
delegado 165: ;161;3.6;3.6;OK
delegado 166: ;219;3.6;3.6;OK
delegado 167: ;129;3.6;5.2;OK
delegado 168: ;291;5.2;5.2;OK
delegado 169: ;156;5.2;3.0;OK
delegado 170: ;175;3.0;3.0;OK
delegado 171: ;195;3.0;3.0;OK
delegado 172: ;156;3.0;4.4;OK
delegado 173: ;267;4.4;4.4;OK
delegado 174: ;201;4.4;2.2;OK
delegado 175: ;169;2.2;2.2;OK
delegado 176: ;151;2.2;2.2;OK
delegado 177: ;130;2.2;5.1;OK
delegado 178: ;199;5.1;5.1;OK
delegado 179: ;141;5.1;5.1;OK
delegado 180: ;208;5.1;3.6;OK
delegado 181: ;258;3.6;3.6;OK
delegado 182: ;187;3.6;1.5;OK
delegado 183: ;163;1.5;1.5;OK
delegado 184: ;148;1.5;1.5;OK
delegado 185: ;175;1.5;5.5;OK
delegado 186: ;162;5.5;5.5;OK
delegado 187: ;196;5.5;5.5;OK
delegado 188: ;158;5.5;2.6;OK
delegado 189: ;197;2.6;2.6;OK
delegado 190: ;136;2.6;2.6;OK
delegado 191: ;167;2.6;2.6;OK
delegado 192: ;153;2.6;2.6;OK
delegado 193: ;133;2.6;2.6;OK
delegado 194: ;166;2.6;5.7;OK
delegado 195: ;143;5.7;5.7;OK
delegado 196: ;175;5.7;5.7;OK
delegado 197: ;176;5.7;4.0;OK
delegado 198: ;282;4.0;4.0;OK
delegado 199: ;147;4.0;4.0;OK
delegado 200: ;177;3.0;3.0;OK
delegado 201: ;170;3.0;3.0;OK
delegado 202: ;139;3.0;3.5;OK
delegado 203: ;212;3.5;3.5;OK
delegado 204: ;203;3.5;3.5;OK
delegado 205: ;183;3.5;3.9;OK
delegado 206: ;163;3.9;3.9;OK
delegado 207: ;184;3.9;3.9;OK
delegado 208: ;141;3.9;5.4;OK
delegado 209: ;140;5.4;5.4;OK
delegado 210: ;193;5.4;5.4;OK
delegado 211: ;213;5.4;3.7;OK
delegado 212: ;178;3.7;3.7;OK
delegado 213: ;189;3.7;3.7;OK
delegado 214: ;194;3.7;3.0;OK
delegado 215: ;160;3.0;3.0;OK
delegado 216: ;186;3.0;3.0;OK
delegado 217: ;177;3.0;4.8;OK
delegado 218: ;152;4.8;4.8;OK
delegado 219: ;161;4.8;4.8;OK
delegado 220: ;162;4.8;3.4;OK
delegado 221: ;159;3.4;3.4;OK
delegado 222: ;253;3.4;3.4;OK
delegado 223: ;206;3.4;3.8;OK
delegado 224: ;206;3.8;3.8;OK
delegado 225: ;164;3.8;3.8;OK
delegado 226: ;147;3.8;3.8;OK
delegado 227: ;235;3.8;3.8;OK
delegado 228: ;180;3.8;3.8;OK
delegado 229: ;233;3.8;1.5;OK
delegado 230: ;153;1.5;1.5;OK
delegado 231: ;145;1.5;1.5;OK
delegado 232: ;140;1.5;4.5;OK
delegado 233: ;143;4.5;4.5;OK
delegado 234: ;150;4.5;4.5;OK
delegado 235: ;168;4.5;5.7;OK
delegado 236: ;149;5.7;5.7;OK
delegado 237: ;150;5.7;5.7;OK
delegado 238: ;164;5.7;4.2;OK
delegado 239: ;154;4.2;4.2;OK
delegado 240: ;183;4.2;4.2;OK
delegado 241: ;146;4.2;4.1;OK
delegado 242: ;147;4.1;4.1;OK
delegado 243: ;151;4.1;4.1;OK
delegado 244: ;148;4.1;2.9;OK
delegado 245: ;166;2.9;2.9;OK
delegado 246: ;157;2.9;2.9;OK
delegado 247: ;255;2.9;3.5;OK
delegado 248: ;163;3.5;3.5;OK
delegado 249: ;1199;0.7;0.3;OK
delegado 250: ;564;0.3;1.3;OK
delegado 251: ;138;1.3;1.3;OK
delegado 252: ;125;1.3;1.3;OK
delegado 253: ;229;1.3;4.0;OK
delegado 254: ;180;4.0;4.0;OK
delegado 255: ;175;4.0;4.0;OK
delegado 256: ;236;4.0;4.0;OK
delegado 257: ;116;4.0;4.0;OK
delegado 258: ;353;4.0;2.9;OK
delegado 259: ;257;2.9;2.9;OK
delegado 260: ;167;2.9;2.9;OK
delegado 261: ;149;3.8;3.8;OK
delegado 262: ;241;3.8;3.8;OK
delegado 263: ;206;3.8;3.5;OK
delegado 264: ;157;3.5;3.5;OK
delegado 265: ;148;3.5;3.5;OK
delegado 266: ;205;3.5;4.6;OK
delegado 267: ;209;4.6;4.6;OK
delegado 268: ;166;4.6;4.6;OK
delegado 269: ;218;4.6;3.4;OK
delegado 270: ;151;3.4;3.4;OK
delegado 271: ;157;3.4;3.4;OK
delegado 272: ;155;3.4;4.2;OK
delegado 273: ;160;4.2;4.2;OK
delegado 274: ;149;4.2;4.2;OK
delegado 275: ;169;4.2;3.4;OK
delegado 276: ;156;3.4;3.4;OK
delegado 277: ;199;3.4;3.4;OK
delegado 278: ;199;2.9;2.9;OK
delegado 279: ;229;2.9;2.9;OK
delegado 280: ;186;3.0;3.0;OK
delegado 281: ;1327;3.0;1.0;OK
delegado 282: ;193;1.0;1.0;OK
delegado 283: ;165;1.0;1.0;OK
delegado 284: ;157;1.0;3.7;OK
delegado 285: ;207;3.7;3.7;OK
delegado 286: ;153;3.7;3.7;OK
delegado 287: ;184;3.7;4.3;OK
delegado 288: ;204;4.3;4.3;OK
delegado 289: ;305;4.3;2.7;OK
delegado 290: ;213;2.7;2.7;OK
delegado 291: ;197;2.7;2.7;OK
delegado 292: ;215;2.7;2.2;OK
delegado 293: ;207;2.2;2.2;OK
delegado 294: ;181;1.7;1.7;OK
delegado 295: ;376;1.7;1.3;OK
delegado 296: ;166;1.3;1.3;OK
delegado 297: ;196;1.3;1.3;OK
delegado 298: ;184;1.3;2.4;OK
delegado 299: ;164;2.4;2.4;OK
delegado 300: ;214;2.4;2.4;OK
delegado 301: ;158;2.4;3.7;OK
delegado 302: ;149;3.7;3.7;OK
delegado 303: ;159;3.7;3.7;OK
delegado 304: ;173;3.7;3.3;OK
delegado 305: ;144;3.3;3.3;OK
delegado 306: ;174;3.3;3.3;OK
delegado 307: ;160;3.3;4.1;OK
delegado 308: ;155;4.1;4.1;OK
delegado 309: ;159;4.1;4.1;OK
delegado 310: ;183;4.1;4.7;OK
delegado 311: ;156;4.7;4.7;OK
delegado 312: ;142;4.7;4.7;OK
delegado 313: ;176;4.7;3.5;OK
delegado 314: ;147;3.5;3.5;OK
delegado 315: ;137;3.5;3.5;OK
delegado 316: ;164;3.5;4.3;OK
delegado 317: ;135;4.3;4.3;OK
delegado 318: ;148;4.3;4.3;OK
delegado 319: ;137;4.3;6.9;OK
delegado 320: ;142;6.9;6.9;OK
delegado 321: ;199;6.9;6.9;OK
delegado 322: ;232;6.9;2.8;OK
delegado 323: ;193;2.8;2.8;OK
delegado 324: ;159;2.8;2.8;OK
delegado 325: ;352;2.8;2.9;OK
delegado 326: ;187;2.9;2.9;OK
delegado 327: ;247;2.9;2.9;OK
delegado 328: ;142;3.8;3.8;OK
delegado 329: ;180;3.8;3.8;OK
delegado 330: ;150;3.8;4.3;OK
delegado 331: ;166;4.3;4.3;OK
delegado 332: ;144;4.3;4.3;OK
delegado 333: ;231;4.3;3.1;OK
delegado 334: ;209;3.1;3.1;OK
delegado 335: ;285;3.1;4.2;OK
delegado 336: ;236;4.2;4.2;OK
delegado 337: ;258;4.2;2.6;OK
delegado 338: ;262;2.6;2.6;OK
delegado 339: ;437;2.6;2.8;OK
delegado 340: ;288;2.8;2.8;OK
delegado 341: ;427;2.8;2.9;OK
delegado 342: ;315;2.9;2.9;OK
delegado 343: ;227;2.9;3.1;OK
delegado 344: ;312;3.1;3.1;OK
delegado 345: ;286;3.1;2.2;OK
delegado 346: ;177;2.2;2.2;OK
delegado 347: ;192;2.2;2.2;OK
delegado 348: ;159;2.2;1.9;OK
delegado 349: ;139;1.9;1.9;OK
delegado 350: ;134;1.9;1.9;OK
delegado 351: ;146;1.9;3.8;OK
delegado 352: ;847;3.8;0.8;OK
delegado 353: ;428;0.8;0.8;OK
delegado 354: ;230;1.4;1.4;OK
delegado 355: ;219;1.4;1.4;OK
delegado 356: ;143;3.0;3.0;OK
delegado 357: ;195;3.0;3.0;OK
delegado 358: ;184;3.0;2.6;OK
delegado 359: ;182;2.6;2.6;OK
delegado 360: ;232;2.6;2.6;OK
delegado 361: ;187;6.9;6.9;OK
delegado 362: ;158;6.9;6.9;OK
delegado 363: ;168;6.9;2.0;OK
delegado 364: ;157;2.0;2.0;OK
delegado 365: ;175;2.0;2.0;OK
delegado 366: ;186;2.0;2.5;OK
delegado 367: ;158;2.5;2.5;OK
delegado 368: ;168;2.5;2.5;OK
delegado 369: ;182;2.5;3.2;OK
delegado 370: ;145;3.2;3.2;OK
delegado 371: ;168;3.2;3.2;OK
delegado 372: ;158;3.2;3.5;OK
delegado 373: ;157;3.5;3.5;OK
delegado 374: ;210;3.5;3.5;OK
delegado 375: ;145;3.5;3.9;OK
delegado 376: ;288;3.9;3.9;OK
delegado 377: ;376;3.9;1.0;OK
delegado 378: ;176;1.0;1.0;OK
delegado 379: ;143;1.0;1.0;OK
delegado 380: ;173;1.0;4.5;OK
delegado 381: ;133;4.5;4.5;OK
delegado 382: ;179;4.5;4.5;OK
delegado 383: ;145;4.5;4.2;OK
delegado 384: ;176;4.2;4.2;OK
delegado 385: ;197;4.2;4.2;OK
delegado 386: ;200;4.2;3.5;OK
delegado 387: ;160;3.5;3.5;OK
delegado 388: ;172;3.5;3.5;OK
delegado 389: ;148;3.5;2.7;OK
delegado 390: ;161;2.7;2.7;OK
delegado 391: ;225;2.7;2.7;OK
delegado 392: ;204;2.7;2.8;OK
delegado 393: ;173;2.8;2.8;OK
delegado 394: ;147;2.8;2.8;OK
delegado 395: ;177;2.8;2.0;OK
delegado 396: ;563;2.0;1.3;OK
delegado 397: ;216;1.3;1.3;OK
delegado 398: ;223;1.3;1.3;OK
delegado 399: ;135;3.8;3.8;OK
