Server;Tiempo Total Trx(milis);Porcentaje Carga CPU Inicio;Porcentaje Carga CPU Final;Estado de Finalizacion Trx 
delegado 128: ;245;3.8;7.9;OK
delegado 129: ;165;7.9;7.9;OK
delegado 130: ;126;7.9;7.9;OK
delegado 131: ;167;7.9;4.2;OK
delegado 132: ;183;4.2;4.2;OK
delegado 133: ;203;4.2;4.2;OK
delegado 134: ;161;4.2;3.0;OK
delegado 135: ;147;3.0;3.0;OK
delegado 136: ;164;3.0;3.0;OK
delegado 137: ;164;3.0;4.1;OK
delegado 138: ;150;4.1;4.1;OK
delegado 139: ;162;4.1;4.1;OK
delegado 140: ;147;4.1;3.5;OK
delegado 141: ;151;3.5;3.5;OK
delegado 142: ;163;3.5;3.5;OK
delegado 143: ;142;3.5;4.9;OK
delegado 144: ;219;4.9;4.9;OK
delegado 145: ;180;4.9;4.9;OK
delegado 146: ;166;4.9;3.0;OK
delegado 147: ;162;3.0;3.0;OK
delegado 148: ;156;3.0;3.0;OK
delegado 149: ;181;3.0;4.0;OK
delegado 150: ;140;4.0;4.0;OK
delegado 151: ;152;4.0;4.0;OK
delegado 152: ;154;4.0;4.4;OK
delegado 153: ;165;4.4;4.4;OK
delegado 154: ;182;4.4;4.4;OK
delegado 155: ;155;4.4;3.9;OK
delegado 156: ;179;3.9;3.9;OK
delegado 157: ;157;3.9;3.9;OK
delegado 158: ;203;3.9;2.4;OK
delegado 159: ;155;2.4;2.4;OK
delegado 160: ;148;2.4;2.4;OK
delegado 161: ;168;2.4;4.9;OK
delegado 162: ;143;4.9;4.9;OK
delegado 163: ;174;4.9;4.9;OK
delegado 164: ;182;4.9;3.9;OK
delegado 165: ;173;3.9;3.9;OK
delegado 166: ;225;3.9;3.9;OK
delegado 167: ;130;3.9;5.0;OK
delegado 168: ;198;5.0;5.0;OK
delegado 169: ;154;5.0;5.0;OK
delegado 170: ;146;5.0;4.0;OK
delegado 171: ;152;4.0;4.0;OK
delegado 172: ;196;4.0;4.0;OK
delegado 173: ;147;4.0;2.6;OK
delegado 174: ;143;2.6;2.6;OK
delegado 175: ;135;2.6;2.6;OK
delegado 176: ;146;2.6;6.7;OK
delegado 177: ;123;6.7;6.7;OK
delegado 178: ;137;6.7;6.7;OK
delegado 179: ;153;6.7;6.7;OK
delegado 180: ;154;6.0;6.0;OK
delegado 181: ;120;6.0;6.0;OK
delegado 182: ;320;6.0;2.3;OK
delegado 183: ;128;2.3;2.3;OK
delegado 184: ;142;2.3;2.3;OK
delegado 185: ;196;2.3;7.0;OK
delegado 186: ;221;7.0;7.0;OK
delegado 187: ;156;7.0;7.0;OK
delegado 188: ;990;7.0;2.1;OK
delegado 189: ;150;2.1;2.1;OK
delegado 190: ;143;2.1;2.1;OK
delegado 191: ;852;2.1;1.9;OK
delegado 192: ;653;1.9;1.1;OK
delegado 193: ;843;1.1;0.8;OK
delegado 194: ;782;0.8;1.4;OK
delegado 195: ;181;1.4;1.4;OK
delegado 196: ;150;1.4;1.4;OK
delegado 197: ;172;1.4;3.9;OK
delegado 198: ;156;3.9;3.9;OK
delegado 199: ;142;3.9;3.9;OK
