Server;Tiempo Total Trx(milis);Porcentaje Carga CPU Inicio;Porcentaje Carga CPU Final;Estado de Finalizacion Trx 
delegado 46: ;212;4.6;3.4;OK
delegado 47: ;159;3.4;3.4;OK
delegado 48: ;162;3.4;3.4;OK
delegado 49: ;161;3.4;3.4;OK
delegado 50: ;145;3.4;3.4;OK
delegado 51: ;158;3.4;3.4;OK
delegado 52: ;137;3.4;8.2;OK
delegado 53: ;133;8.2;8.2;OK
delegado 54: ;160;8.2;8.2;OK
delegado 55: ;253;8.2;4.2;OK
delegado 56: ;196;4.2;4.2;OK
delegado 57: ;316;4.2;3.2;OK
delegado 58: ;159;3.2;3.2;OK
delegado 59: ;190;3.2;3.2;OK
delegado 60: ;185;3.2;4.3;OK
delegado 61: ;176;4.3;4.3;OK
delegado 62: ;184;4.3;4.3;OK
delegado 63: ;213;4.3;10.5;OK
delegado 64: ;175;10.5;10.5;OK
delegado 65: ;142;10.5;10.5;OK
delegado 66: ;380;10.5;1.9;OK
delegado 67: ;137;1.9;1.9;OK
delegado 68: ;193;1.9;1.9;OK
delegado 69: ;151;1.9;10.2;OK
delegado 70: ;132;10.2;10.2;OK
delegado 71: ;163;10.2;10.2;OK
delegado 72: ;145;10.2;6.7;OK
delegado 73: ;195;6.7;6.7;OK
delegado 74: ;149;6.7;6.7;OK
delegado 75: ;143;6.7;3.4;OK
delegado 76: ;183;3.4;3.4;OK
delegado 77: ;161;3.4;3.4;OK
delegado 78: ;166;3.4;5.2;OK
delegado 79: ;134;5.2;5.2;OK
delegado 80: ;152;5.2;5.2;OK
delegado 81: ;150;5.2;5.9;OK
delegado 82: ;180;5.9;5.9;OK
delegado 83: ;197;5.9;5.9;OK
delegado 84: ;146;5.9;3.2;OK
delegado 85: ;195;3.2;3.2;OK
delegado 86: ;176;3.2;3.2;OK
delegado 87: ;148;3.2;3.8;OK
delegado 88: ;163;3.8;3.8;OK
delegado 89: ;171;3.8;3.8;OK
delegado 90: ;175;3.8;5.9;OK
delegado 91: ;172;5.9;5.9;OK
delegado 92: ;146;5.9;5.9;OK
delegado 93: ;129;5.9;5.1;OK
delegado 94: ;186;5.1;5.1;OK
delegado 95: ;145;5.1;5.1;OK
delegado 96: ;188;5.1;3.8;OK
delegado 97: ;163;3.8;3.8;OK
delegado 98: ;147;3.8;3.8;OK
delegado 99: ;186;3.8;5.3;OK
delegado 100: ;169;5.3;5.3;OK
delegado 101: ;158;5.3;5.3;OK
delegado 102: ;130;5.3;4.3;OK
delegado 103: ;178;4.3;4.3;OK
delegado 104: ;183;4.3;4.3;OK
delegado 105: ;172;4.3;4.4;OK
delegado 106: ;156;4.4;4.4;OK
delegado 107: ;246;4.4;4.4;OK
delegado 108: ;247;4.4;7.4;OK
delegado 109: ;166;7.4;7.4;OK
delegado 110: ;170;7.4;7.4;OK
delegado 111: ;190;7.4;3.1;OK
delegado 112: ;131;3.1;3.1;OK
delegado 113: ;147;3.1;3.1;OK
delegado 114: ;148;3.1;5.3;OK
delegado 115: ;139;5.3;5.3;OK
delegado 116: ;163;5.3;5.3;OK
delegado 117: ;329;5.3;3.2;OK
delegado 118: ;170;3.2;3.2;OK
delegado 119: ;202;3.2;3.2;OK
delegado 120: ;145;3.2;2.6;OK
delegado 121: ;189;2.6;2.6;OK
delegado 122: ;171;2.6;2.6;OK
delegado 123: ;156;2.6;4.4;OK
delegado 124: ;169;4.4;4.4;OK
delegado 125: ;128;4.4;4.4;OK
delegado 126: ;137;4.4;2.9;OK
delegado 127: ;149;2.9;2.9;OK
delegado 128: ;149;2.9;2.9;OK
delegado 129: ;151;2.9;8.0;OK
delegado 130: ;139;8.0;8.0;OK
delegado 131: ;138;8.0;8.0;OK
delegado 132: ;207;8.0;5.4;OK
delegado 133: ;152;5.4;5.4;OK
delegado 134: ;234;5.4;5.4;OK
delegado 135: ;149;5.4;3.1;OK
delegado 136: ;150;3.1;3.1;OK
delegado 137: ;183;3.1;3.1;OK
delegado 138: ;136;3.1;6.2;OK
delegado 139: ;158;6.2;6.2;OK
delegado 140: ;161;6.2;6.2;OK
delegado 141: ;165;6.2;4.8;OK
delegado 142: ;141;4.8;4.8;OK
delegado 143: ;171;4.8;4.8;OK
delegado 144: ;125;4.8;4.4;OK
delegado 145: ;142;4.4;4.4;OK
delegado 146: ;154;4.4;4.4;OK
delegado 147: ;165;4.4;4.2;OK
delegado 148: ;160;4.2;4.2;OK
delegado 149: ;157;4.2;4.2;OK
delegado 150: ;221;4.2;4.8;OK
delegado 151: ;157;4.8;4.8;OK
delegado 152: ;131;4.8;4.8;OK
delegado 153: ;163;4.8;4.3;OK
delegado 154: ;157;4.3;4.3;OK
delegado 155: ;494;4.3;3.8;OK
delegado 156: ;160;3.8;3.8;OK
delegado 157: ;146;3.8;3.8;OK
delegado 158: ;152;3.8;5.0;OK
delegado 159: ;175;5.0;5.0;OK
delegado 160: ;155;5.0;5.0;OK
delegado 161: ;157;5.0;4.0;OK
delegado 162: ;162;4.0;4.0;OK
delegado 163: ;174;4.0;4.0;OK
delegado 164: ;196;4.0;4.4;OK
delegado 165: ;177;4.4;4.4;OK
delegado 166: ;440;4.4;1.1;OK
delegado 167: ;189;1.1;1.1;OK
delegado 168: ;175;1.1;1.1;OK
delegado 169: ;152;1.1;7.0;OK
delegado 170: ;161;7.0;7.0;OK
delegado 171: ;176;7.0;7.0;OK
delegado 172: ;192;7.0;2.5;OK
delegado 173: ;389;2.5;2.5;OK
delegado 174: ;202;2.5;2.4;OK
delegado 175: ;197;2.4;2.4;OK
delegado 176: ;207;2.4;2.4;OK
delegado 177: ;151;2.4;4.2;OK
delegado 178: ;150;4.2;4.2;OK
delegado 179: ;162;4.2;4.2;OK
delegado 180: ;158;4.2;4.2;OK
delegado 181: ;186;4.2;4.2;OK
delegado 182: ;158;4.2;4.2;OK
delegado 183: ;157;4.2;3.3;OK
delegado 184: ;156;3.3;3.3;OK
delegado 185: ;152;3.3;3.3;OK
delegado 186: ;139;3.3;5.1;OK
delegado 187: ;230;5.1;5.1;OK
delegado 188: ;165;5.1;5.1;OK
delegado 189: ;137;5.1;3.8;OK
delegado 190: ;186;3.8;3.8;OK
delegado 191: ;729;3.8;2.0;OK
delegado 192: ;216;2.0;2.0;OK
delegado 193: ;179;2.0;2.0;OK
delegado 194: ;197;2.0;3.4;OK
delegado 195: ;138;3.4;3.4;OK
delegado 196: ;186;3.4;3.4;OK
delegado 197: ;176;3.4;4.0;OK
delegado 198: ;141;4.0;4.0;OK
delegado 199: ;141;4.0;4.0;OK
