Server;Tiempo Total Trx(milis);Porcentaje Carga CPU Inicio;Porcentaje Carga CPU Final;Estado de Finalizacion Trx 
delegado 116: ;168;3.4;3.4;OK
delegado 117: ;214;3.4;1.8;OK
delegado 118: ;140;1.8;1.8;OK
delegado 119: ;244;1.8;1.8;OK
delegado 120: ;159;1.8;2.5;OK
delegado 121: ;161;2.5;2.5;OK
delegado 122: ;159;2.5;2.5;OK
delegado 123: ;182;2.5;5.9;OK
delegado 124: ;161;5.9;5.9;OK
delegado 125: ;139;5.9;5.9;OK
delegado 126: ;305;5.9;4.5;OK
delegado 127: ;179;4.5;4.5;OK
delegado 128: ;207;4.5;4.5;OK
delegado 129: ;166;4.5;9.1;OK
delegado 130: ;141;9.1;9.1;OK
delegado 131: ;156;9.1;9.1;OK
delegado 132: ;148;9.1;5.8;OK
delegado 133: ;168;5.8;5.8;OK
delegado 134: ;217;5.8;5.8;OK
delegado 135: ;168;5.8;3.6;OK
delegado 136: ;233;3.6;0.6;OK
delegado 137: ;175;0.6;0.6;OK
delegado 138: ;224;0.6;0.6;OK
delegado 139: ;191;0.6;4.0;OK
delegado 140: ;154;4.0;4.0;OK
delegado 141: ;204;4.0;4.0;OK
delegado 142: ;131;4.0;3.4;OK
delegado 143: ;152;3.4;3.4;OK
delegado 144: ;188;3.4;3.4;OK
delegado 145: ;175;3.4;3.2;OK
delegado 146: ;179;3.2;3.2;OK
delegado 147: ;180;3.2;3.2;OK
delegado 148: ;200;3.2;4.2;OK
delegado 149: ;230;4.2;4.2;OK
delegado 150: ;152;4.2;4.2;OK
delegado 151: ;210;4.2;2.8;OK
delegado 152: ;169;2.8;2.8;OK
delegado 153: ;233;2.8;2.8;OK
delegado 154: ;141;2.8;4.3;OK
delegado 155: ;210;4.3;4.3;OK
delegado 156: ;181;4.3;4.3;OK
delegado 157: ;214;4.3;1.6;OK
delegado 158: ;191;1.6;1.6;OK
delegado 159: ;207;1.6;1.6;OK
delegado 160: ;195;1.6;3.4;OK
delegado 161: ;165;3.4;3.4;OK
delegado 162: ;178;3.4;3.4;OK
delegado 163: ;165;3.4;3.2;OK
delegado 164: ;217;3.2;3.2;OK
delegado 165: ;172;3.2;3.2;OK
delegado 166: ;201;3.2;3.4;OK
delegado 167: ;150;3.4;3.4;OK
delegado 168: ;139;3.4;3.4;OK
delegado 169: ;127;3.4;3.4;OK
delegado 170: ;160;6.0;6.0;OK
delegado 171: ;282;6.0;6.0;OK
delegado 172: ;175;3.0;3.0;OK
delegado 173: ;165;3.0;3.0;OK
delegado 174: ;155;3.0;4.1;OK
delegado 175: ;201;4.1;4.1;OK
delegado 176: ;157;4.1;4.1;OK
delegado 177: ;221;4.1;2.9;OK
delegado 178: ;167;2.9;2.9;OK
delegado 179: ;152;2.9;2.9;OK
delegado 180: ;645;2.9;3.7;OK
delegado 181: ;178;3.7;3.7;OK
delegado 182: ;215;3.7;3.7;OK
delegado 183: ;166;4.6;4.6;OK
delegado 184: ;225;4.6;4.6;OK
delegado 185: ;232;4.6;3.4;OK
delegado 186: ;158;3.4;3.4;OK
delegado 187: ;157;3.4;3.4;OK
delegado 188: ;166;3.4;4.7;OK
delegado 189: ;165;4.7;4.7;OK
delegado 190: ;167;4.7;4.7;OK
delegado 191: ;178;4.7;3.9;OK
delegado 192: ;153;3.9;3.9;OK
delegado 193: ;195;3.9;3.9;OK
delegado 194: ;162;3.9;5.9;OK
delegado 195: ;182;5.9;5.9;OK
delegado 196: ;222;5.9;5.9;OK
delegado 197: ;241;5.9;3.1;OK
delegado 198: ;166;3.1;3.1;OK
delegado 199: ;151;3.1;3.1;OK
