Server;Tiempo Total Trx(milis);Porcentaje Carga CPU Inicio;Porcentaje Carga CPU Final;Estado de Finalizacion Trx 
delegado 124: ;139;4.2;9.6;OK
delegado 125: ;122;9.6;9.6;OK
delegado 126: ;162;9.6;9.6;OK
delegado 127: ;136;9.6;8.3;OK
delegado 128: ;186;8.3;8.3;OK
delegado 129: ;172;8.3;8.3;OK
delegado 130: ;143;8.3;5.2;OK
delegado 131: ;177;5.2;5.2;OK
delegado 132: ;181;5.2;5.2;OK
delegado 133: ;275;5.2;2.7;OK
delegado 134: ;155;2.7;2.7;OK
delegado 135: ;198;2.7;2.7;OK
delegado 136: ;158;2.7;2.6;OK
delegado 137: ;147;2.6;2.6;OK
delegado 138: ;180;2.6;2.6;OK
delegado 139: ;160;2.6;5.4;OK
delegado 140: ;155;5.4;5.4;OK
delegado 141: ;144;5.4;5.4;OK
delegado 142: ;206;5.4;3.2;OK
delegado 143: ;140;3.2;3.2;OK
delegado 144: ;152;3.2;3.2;OK
delegado 145: ;138;3.2;4.5;OK
delegado 146: ;149;4.5;4.5;OK
delegado 147: ;237;4.5;4.5;OK
delegado 148: ;172;4.5;3.6;OK
delegado 149: ;178;3.6;3.6;OK
delegado 150: ;325;3.6;3.4;OK
delegado 151: ;175;3.4;3.4;OK
delegado 152: ;177;3.4;3.4;OK
delegado 153: ;172;3.4;4.5;OK
delegado 154: ;180;4.5;4.5;OK
delegado 155: ;146;4.5;4.5;OK
delegado 156: ;166;4.5;4.0;OK
delegado 157: ;156;4.0;4.0;OK
delegado 158: ;200;4.0;4.0;OK
delegado 159: ;152;4.0;3.8;OK
delegado 160: ;164;3.8;3.8;OK
delegado 161: ;156;3.8;3.8;OK
delegado 162: ;155;3.8;4.8;OK
delegado 163: ;146;4.8;4.8;OK
delegado 164: ;184;4.8;4.8;OK
delegado 165: ;133;4.8;1.4;OK
delegado 166: ;190;1.4;1.4;OK
delegado 167: ;142;1.4;1.4;OK
delegado 168: ;150;1.4;6.1;OK
delegado 169: ;150;6.1;6.1;OK
delegado 170: ;197;6.1;6.1;OK
delegado 171: ;187;6.1;5.0;OK
delegado 172: ;149;5.0;5.0;OK
delegado 173: ;142;5.0;5.0;OK
delegado 174: ;151;5.0;2.9;OK
delegado 175: ;158;2.9;2.9;OK
delegado 176: ;154;2.9;2.9;OK
delegado 177: ;189;2.9;5.3;OK
delegado 178: ;142;5.3;5.3;OK
delegado 179: ;160;5.3;5.3;OK
delegado 180: ;202;5.3;3.3;OK
delegado 181: ;144;3.3;3.3;OK
delegado 182: ;300;3.3;0.7;OK
delegado 183: ;174;0.7;0.7;OK
delegado 184: ;203;0.7;0.7;OK
delegado 185: ;148;0.7;2.5;OK
delegado 186: ;176;2.5;2.5;OK
delegado 187: ;159;2.5;2.5;OK
delegado 188: ;204;2.5;4.9;OK
delegado 189: ;190;4.9;4.9;OK
delegado 190: ;177;4.9;4.9;OK
delegado 191: ;152;4.9;3.8;OK
delegado 192: ;374;3.8;3.8;OK
delegado 193: ;164;3.8;3.2;OK
delegado 194: ;169;3.2;3.2;OK
delegado 195: ;144;3.2;3.2;OK
delegado 196: ;145;3.2;6.4;OK
delegado 197: ;175;6.4;6.4;OK
delegado 198: ;143;6.4;6.4;OK
delegado 199: ;159;6.4;4.8;OK
