Server;Tiempo Total Trx(milis);Porcentaje Carga CPU Inicio;Porcentaje Carga CPU Final;Estado de Finalizacion Trx 
delegado 48: ;172;4.5;4.5;OK
delegado 49: ;153;4.5;4.5;OK
delegado 50: ;168;4.5;4.0;OK
delegado 51: ;168;4.0;4.0;OK
delegado 52: ;144;4.0;4.0;OK
delegado 53: ;147;8.5;8.5;OK
delegado 54: ;190;8.5;8.5;OK
delegado 55: ;203;8.5;1.2;OK
delegado 56: ;156;1.2;1.2;OK
delegado 57: ;136;1.2;1.2;OK
delegado 58: ;213;1.2;10.4;OK
delegado 59: ;168;10.4;10.4;OK
delegado 60: ;182;10.4;10.4;OK
delegado 61: ;133;10.4;10.2;OK
delegado 62: ;156;10.2;10.2;OK
delegado 63: ;173;10.2;10.2;OK
delegado 64: ;133;10.2;6.2;OK
delegado 65: ;177;6.2;6.2;OK
delegado 66: ;154;6.2;6.2;OK
delegado 67: ;151;6.2;5.3;OK
delegado 68: ;146;5.3;5.3;OK
delegado 69: ;148;5.3;5.3;OK
delegado 70: ;170;5.3;7.0;OK
delegado 71: ;212;7.0;7.0;OK
delegado 72: ;174;7.0;7.0;OK
delegado 73: ;196;7.0;5.2;OK
delegado 74: ;242;5.2;5.2;OK
delegado 75: ;169;5.2;5.2;OK
delegado 76: ;141;5.2;6.0;OK
delegado 77: ;201;6.0;6.0;OK
delegado 78: ;180;6.0;6.0;OK
delegado 79: ;162;6.0;5.6;OK
delegado 80: ;138;5.6;5.6;OK
delegado 81: ;189;5.6;5.6;OK
delegado 82: ;162;5.6;3.3;OK
delegado 83: ;171;3.3;3.3;OK
delegado 84: ;144;3.3;3.3;OK
delegado 85: ;162;3.3;5.5;OK
delegado 86: ;159;5.5;5.5;OK
delegado 87: ;144;5.5;5.5;OK
delegado 88: ;227;5.5;3.1;OK
delegado 89: ;150;3.1;3.1;OK
delegado 90: ;138;3.1;3.1;OK
delegado 91: ;175;3.1;4.9;OK
delegado 92: ;176;4.9;4.9;OK
delegado 93: ;151;4.9;4.9;OK
delegado 94: ;154;4.9;4.7;OK
delegado 95: ;151;4.7;4.7;OK
delegado 96: ;134;4.7;4.7;OK
delegado 97: ;152;4.7;6.7;OK
delegado 98: ;160;6.7;6.7;OK
delegado 99: ;121;6.7;6.7;OK
delegado 100: ;560;6.7;3.3;OK
delegado 101: ;233;3.3;3.3;OK
delegado 102: ;209;3.3;3.3;OK
delegado 103: ;148;4.5;4.5;OK
delegado 104: ;147;4.5;4.5;OK
delegado 105: ;248;4.5;3.8;OK
delegado 106: ;155;3.8;3.8;OK
delegado 107: ;239;3.8;3.8;OK
delegado 108: ;221;3.8;4.9;OK
delegado 109: ;170;4.9;4.9;OK
delegado 110: ;179;4.9;4.9;OK
delegado 111: ;116;4.9;3.5;OK
delegado 112: ;142;3.5;3.5;OK
delegado 113: ;140;3.5;3.5;OK
delegado 114: ;180;3.5;3.5;OK
delegado 115: ;219;3.5;3.5;OK
delegado 116: ;156;3.5;3.5;OK
delegado 117: ;163;3.5;3.7;OK
delegado 118: ;144;3.7;3.7;OK
delegado 119: ;135;3.7;3.7;OK
delegado 120: ;165;3.7;4.4;OK
delegado 121: ;160;4.4;4.4;OK
delegado 122: ;153;4.4;4.4;OK
delegado 123: ;158;4.4;5.6;OK
delegado 124: ;153;5.6;5.6;OK
delegado 125: ;172;5.6;5.6;OK
delegado 126: ;210;5.6;4.3;OK
delegado 127: ;164;4.3;4.3;OK
delegado 128: ;137;4.3;4.3;OK
delegado 129: ;129;4.3;7.5;OK
delegado 130: ;139;7.5;7.5;OK
delegado 131: ;163;7.5;7.5;OK
delegado 132: ;138;7.5;5.2;OK
delegado 133: ;200;5.2;5.2;OK
delegado 134: ;167;5.2;5.2;OK
delegado 135: ;152;5.2;3.8;OK
delegado 136: ;202;3.8;3.8;OK
delegado 137: ;173;3.8;3.8;OK
delegado 138: ;177;3.8;3.6;OK
delegado 139: ;162;3.6;3.6;OK
delegado 140: ;187;3.6;3.6;OK
delegado 141: ;182;3.6;4.9;OK
delegado 142: ;169;4.9;4.9;OK
delegado 143: ;140;4.9;4.9;OK
delegado 144: ;139;4.9;5.0;OK
delegado 145: ;162;5.0;5.0;OK
delegado 146: ;140;5.0;5.0;OK
delegado 147: ;200;5.0;3.2;OK
delegado 148: ;156;3.2;3.2;OK
delegado 149: ;147;3.2;3.2;OK
delegado 150: ;256;3.2;3.6;OK
delegado 151: ;198;3.6;3.6;OK
delegado 152: ;154;3.6;3.6;OK
delegado 153: ;122;3.6;3.5;OK
delegado 154: ;160;3.5;3.5;OK
delegado 155: ;192;3.5;3.5;OK
delegado 156: ;149;3.5;4.4;OK
delegado 157: ;141;4.4;4.4;OK
delegado 158: ;164;4.4;4.4;OK
delegado 159: ;572;4.4;2.4;OK
delegado 160: ;161;2.4;2.4;OK
delegado 161: ;144;2.4;2.4;OK
delegado 162: ;166;2.4;2.8;OK
delegado 163: ;138;2.8;2.8;OK
delegado 164: ;163;2.8;2.8;OK
delegado 165: ;193;2.8;4.6;OK
delegado 166: ;163;4.6;4.6;OK
delegado 167: ;190;4.6;4.6;OK
delegado 168: ;164;4.6;3.9;OK
delegado 169: ;271;3.9;3.9;OK
delegado 170: ;141;3.9;3.9;OK
delegado 171: ;197;3.9;3.9;OK
delegado 172: ;155;3.9;3.9;OK
delegado 173: ;148;3.9;3.9;OK
delegado 174: ;176;3.9;2.7;OK
delegado 175: ;348;2.7;2.7;OK
delegado 176: ;169;2.7;3.2;OK
delegado 177: ;157;3.2;3.2;OK
delegado 178: ;560;3.2;1.0;OK
delegado 179: ;568;1.0;2.6;OK
delegado 180: ;915;2.6;0.8;OK
delegado 181: ;895;0.8;0.4;OK
delegado 182: ;365;0.4;0.4;OK
delegado 183: ;161;0.4;3.3;OK
delegado 184: ;146;3.3;3.3;OK
delegado 185: ;156;3.3;3.3;OK
delegado 186: ;188;3.3;3.9;OK
delegado 187: ;179;3.9;3.9;OK
delegado 188: ;234;3.9;2.2;OK
delegado 189: ;226;2.2;2.2;OK
delegado 190: ;150;2.2;2.2;OK
delegado 191: ;154;2.2;3.0;OK
delegado 192: ;176;3.0;3.0;OK
delegado 193: ;173;3.0;3.0;OK
delegado 194: ;153;3.0;7.2;OK
delegado 195: ;164;7.2;7.2;OK
delegado 196: ;133;3.0;3.0;OK
delegado 197: ;154;3.0;3.0;OK
delegado 198: ;156;3.0;5.3;OK
delegado 199: ;168;5.3;5.3;OK
