Server;Tiempo Total Trx(milis);Porcentaje Carga CPU Inicio;Porcentaje Carga CPU Final;Estado de Finalizacion Trx 
delegado 164: ;236;3.2;2.3;OK
delegado 165: ;228;2.3;2.3;OK
delegado 166: ;154;2.3;2.3;OK
delegado 167: ;154;2.3;5.6;OK
delegado 168: ;179;5.6;5.6;OK
delegado 169: ;167;5.6;5.6;OK
delegado 170: ;217;5.6;6.0;OK
delegado 171: ;160;6.0;6.0;OK
delegado 172: ;382;6.0;1.9;OK
delegado 173: ;163;1.9;1.9;OK
delegado 174: ;159;1.9;1.9;OK
delegado 175: ;176;1.9;5.3;OK
delegado 176: ;192;5.3;5.3;OK
delegado 177: ;186;5.3;5.3;OK
delegado 178: ;149;5.3;3.8;OK
delegado 179: ;151;3.8;3.8;OK
delegado 180: ;199;3.8;3.8;OK
delegado 181: ;193;3.8;4.9;OK
delegado 182: ;150;4.9;4.9;OK
delegado 183: ;143;4.9;4.9;OK
delegado 184: ;169;4.9;2.8;OK
delegado 185: ;141;2.8;2.8;OK
delegado 186: ;1524;1.5;0.2;OK
delegado 187: ;997;0.2;0.2;OK
delegado 188: ;183;0.2;0.2;OK
delegado 189: ;128;0.2;0.2;OK
delegado 190: ;154;0.2;6.4;OK
delegado 191: ;152;6.4;6.4;OK
delegado 192: ;164;6.4;6.4;OK
delegado 193: ;155;6.4;4.9;OK
delegado 194: ;160;4.9;4.9;OK
delegado 195: ;167;4.9;4.9;OK
delegado 196: ;247;4.9;6.9;OK
delegado 197: ;223;6.9;6.9;OK
delegado 198: ;155;6.9;6.9;OK
delegado 199: ;183;6.9;4.1;OK
