Server;Tiempo Total Trx(milis);Porcentaje Carga CPU Inicio;Porcentaje Carga CPU Final;Estado de Finalizacion Trx 
delegado 134: ;152;1.8;5.3;OK
delegado 135: ;168;5.3;5.3;OK
delegado 136: ;198;5.3;5.3;OK
delegado 137: ;189;5.3;4.2;OK
delegado 138: ;795;4.2;0.4;OK
delegado 139: ;157;0.4;0.4;OK
delegado 140: ;157;0.4;0.4;OK
delegado 141: ;140;0.4;6.4;OK
delegado 142: ;189;6.4;6.4;OK
delegado 143: ;169;6.4;6.4;OK
delegado 144: ;142;6.4;3.9;OK
delegado 145: ;131;3.9;3.9;OK
delegado 146: ;697;3.9;1.7;OK
delegado 147: ;248;1.7;1.7;OK
delegado 148: ;163;1.7;1.7;OK
delegado 149: ;145;1.7;4.2;OK
delegado 150: ;161;4.2;4.2;OK
delegado 151: ;195;4.2;4.2;OK
delegado 152: ;152;4.2;3.9;OK
delegado 153: ;164;3.9;3.9;OK
delegado 154: ;172;3.9;3.9;OK
delegado 155: ;166;3.9;2.6;OK
delegado 156: ;201;2.6;2.6;OK
delegado 157: ;148;2.6;2.6;OK
delegado 158: ;196;2.6;4.3;OK
delegado 159: ;196;4.3;4.3;OK
delegado 160: ;186;4.3;4.3;OK
delegado 161: ;144;4.3;3.1;OK
delegado 162: ;180;3.1;3.1;OK
delegado 163: ;502;3.1;2.6;OK
delegado 164: ;249;2.6;2.6;OK
delegado 165: ;227;2.6;2.8;OK
delegado 166: ;226;2.8;2.8;OK
delegado 167: ;161;2.8;2.8;OK
delegado 168: ;164;2.8;3.5;OK
delegado 169: ;175;0.8;0.8;OK
delegado 170: ;147;0.8;0.8;OK
delegado 171: ;148;0.8;3.6;OK
delegado 172: ;304;3.6;3.6;OK
delegado 173: ;162;3.6;2.1;OK
delegado 174: ;565;2.1;1.3;OK
delegado 175: ;205;1.3;1.3;OK
delegado 176: ;168;1.3;1.3;OK
delegado 177: ;156;1.3;3.7;OK
delegado 178: ;133;3.7;3.7;OK
delegado 179: ;184;3.7;3.7;OK
delegado 180: ;233;3.7;5.5;OK
delegado 181: ;167;5.5;5.5;OK
delegado 182: ;199;5.5;5.5;OK
delegado 183: ;147;5.5;4.5;OK
delegado 184: ;197;4.5;4.5;OK
delegado 185: ;196;4.5;4.5;OK
delegado 186: ;155;4.5;5.9;OK
delegado 187: ;158;5.9;5.9;OK
delegado 188: ;167;5.9;5.9;OK
delegado 189: ;213;5.9;6.2;OK
delegado 190: ;245;6.2;6.2;OK
delegado 191: ;146;6.2;6.2;OK
delegado 192: ;167;6.2;4.2;OK
delegado 193: ;261;4.2;4.2;OK
delegado 194: ;175;4.2;4.2;OK
delegado 195: ;240;3.7;3.7;OK
delegado 196: ;201;3.7;3.7;OK
delegado 197: ;238;3.7;3.1;OK
delegado 198: ;160;3.1;3.1;OK
delegado 199: ;178;3.1;3.1;OK
