Server;Tiempo Total Trx(milis);Porcentaje Carga CPU Inicio;Porcentaje Carga CPU Final;Estado de Finalizacion Trx 
delegado 80: ;276;4.5;4.5;OK
delegado 81: ;200;4.5;3.7;OK
delegado 82: ;153;3.7;3.7;OK
delegado 83: ;161;3.7;3.7;OK
delegado 84: ;241;3.7;3.6;OK
delegado 85: ;326;3.6;3.6;OK
delegado 86: ;182;3.6;3.4;OK
delegado 87: ;186;3.4;3.4;OK
delegado 88: ;168;3.4;3.4;OK
delegado 89: ;195;3.4;4.2;OK
delegado 90: ;193;4.2;4.2;OK
delegado 91: ;219;4.2;4.2;OK
delegado 92: ;187;4.2;3.3;OK
delegado 93: ;199;3.3;3.3;OK
delegado 94: ;181;3.3;3.3;OK
delegado 95: ;195;3.3;2.8;OK
delegado 96: ;206;2.8;2.8;OK
delegado 97: ;159;2.8;2.8;OK
delegado 98: ;195;2.8;4.2;OK
delegado 99: ;173;4.2;4.2;OK
delegado 100: ;261;4.2;4.2;OK
delegado 101: ;169;5.3;5.3;OK
delegado 102: ;204;5.3;5.3;OK
delegado 103: ;129;5.3;6.8;OK
delegado 104: ;196;6.8;6.8;OK
delegado 105: ;245;6.8;6.8;OK
delegado 106: ;208;3.7;3.7;OK
delegado 107: ;218;3.7;3.7;OK
delegado 108: ;208;3.7;4.4;OK
delegado 109: ;175;4.4;4.4;OK
delegado 110: ;148;4.4;4.4;OK
delegado 111: ;120;4.4;8.0;OK
delegado 112: ;154;8.0;8.0;OK
delegado 113: ;173;8.0;8.0;OK
delegado 114: ;223;8.0;4.8;OK
delegado 115: ;176;4.8;4.8;OK
delegado 116: ;156;4.8;4.8;OK
delegado 117: ;190;4.8;3.8;OK
delegado 118: ;178;3.8;3.8;OK
delegado 119: ;246;3.8;3.8;OK
delegado 120: ;192;3.8;2.7;OK
delegado 121: ;166;2.7;2.7;OK
delegado 122: ;157;2.7;2.7;OK
delegado 123: ;239;2.7;5.4;OK
delegado 124: ;203;5.4;5.4;OK
delegado 125: ;260;5.4;4.4;OK
delegado 126: ;137;4.4;4.4;OK
delegado 127: ;161;4.4;4.4;OK
delegado 128: ;174;4.4;7.6;OK
delegado 129: ;189;7.6;7.6;OK
delegado 130: ;169;7.6;7.6;OK
delegado 131: ;256;7.6;3.9;OK
delegado 132: ;171;3.9;3.9;OK
delegado 133: ;223;3.9;3.9;OK
delegado 134: ;170;3.9;2.3;OK
delegado 135: ;183;2.3;2.3;OK
delegado 136: ;235;2.3;2.3;OK
delegado 137: ;175;2.3;2.3;OK
delegado 138: ;198;2.3;2.3;OK
delegado 139: ;178;2.3;2.3;OK
delegado 140: ;179;2.3;3.6;OK
delegado 141: ;169;3.6;3.6;OK
delegado 142: ;197;3.6;3.6;OK
delegado 143: ;190;3.6;3.6;OK
delegado 144: ;240;3.6;3.6;OK
delegado 145: ;198;3.6;3.6;OK
delegado 146: ;225;3.8;3.8;OK
delegado 147: ;188;3.8;3.8;OK
delegado 148: ;205;3.8;3.9;OK
delegado 149: ;165;3.9;3.9;OK
delegado 150: ;792;3.9;2.3;OK
delegado 151: ;947;2.3;1.2;OK
delegado 152: ;895;1.2;0.8;OK
delegado 153: ;365;0.8;0.8;OK
delegado 154: ;155;0.8;2.0;OK
delegado 155: ;184;2.0;2.0;OK
delegado 156: ;264;2.0;3.8;OK
delegado 157: ;170;3.8;3.8;OK
delegado 158: ;172;3.8;3.8;OK
delegado 159: ;267;3.8;2.7;OK
delegado 160: ;214;2.7;2.7;OK
delegado 161: ;193;2.7;2.7;OK
delegado 162: ;147;2.7;5.4;OK
delegado 163: ;193;5.4;5.4;OK
delegado 164: ;218;5.4;5.4;OK
delegado 165: ;272;5.4;4.0;OK
delegado 166: ;215;4.0;4.0;OK
delegado 167: ;190;4.0;4.0;OK
delegado 168: ;195;4.0;2.2;OK
delegado 169: ;162;2.2;2.2;OK
delegado 170: ;196;2.2;2.2;OK
delegado 171: ;180;2.2;4.3;OK
delegado 172: ;243;4.3;4.3;OK
delegado 173: ;165;4.3;4.3;OK
delegado 174: ;194;4.3;3.3;OK
delegado 175: ;188;3.3;3.3;OK
delegado 176: ;198;3.3;3.3;OK
delegado 177: ;230;3.3;3.3;OK
delegado 178: ;182;3.3;3.3;OK
delegado 179: ;274;3.3;3.8;OK
delegado 180: ;243;3.8;3.8;OK
delegado 181: ;198;3.8;2.2;OK
delegado 182: ;165;2.2;2.2;OK
delegado 183: ;259;2.2;2.2;OK
delegado 184: ;155;3.8;3.8;OK
delegado 185: ;224;3.8;3.8;OK
delegado 186: ;172;3.8;5.0;OK
delegado 187: ;218;5.0;5.0;OK
delegado 188: ;179;5.0;5.0;OK
delegado 189: ;182;5.0;2.9;OK
delegado 190: ;208;2.9;2.9;OK
delegado 191: ;179;2.9;2.9;OK
delegado 192: ;167;2.9;3.6;OK
delegado 193: ;168;3.6;3.6;OK
delegado 194: ;197;3.6;3.6;OK
delegado 195: ;227;3.6;3.4;OK
delegado 196: ;177;3.4;3.4;OK
delegado 197: ;220;3.4;3.4;OK
delegado 198: ;198;3.4;1.1;OK
delegado 199: ;305;1.1;1.1;OK
delegado 200: ;171;1.1;2.1;OK
delegado 201: ;179;2.1;2.1;OK
delegado 202: ;237;2.1;2.1;OK
delegado 203: ;195;2.1;3.3;OK
delegado 204: ;159;3.3;3.3;OK
delegado 205: ;185;3.3;3.3;OK
delegado 206: ;171;3.3;3.8;OK
delegado 207: ;295;3.8;3.8;OK
delegado 208: ;171;3.8;3.7;OK
delegado 209: ;164;3.7;3.7;OK
delegado 210: ;235;3.7;3.7;OK
delegado 211: ;219;3.7;2.7;OK
delegado 212: ;246;2.7;2.7;OK
delegado 213: ;178;2.7;2.7;OK
delegado 214: ;201;4.5;4.5;OK
delegado 215: ;234;4.5;4.5;OK
delegado 216: ;207;3.8;3.8;OK
delegado 217: ;230;3.8;3.8;OK
delegado 218: ;237;3.8;2.6;OK
delegado 219: ;194;2.6;2.6;OK
delegado 220: ;180;2.6;2.6;OK
delegado 221: ;175;2.6;3.6;OK
delegado 222: ;195;3.6;3.6;OK
delegado 223: ;143;3.6;3.6;OK
delegado 224: ;195;3.6;3.7;OK
delegado 225: ;207;3.7;3.7;OK
delegado 226: ;216;3.7;3.7;OK
delegado 227: ;165;3.8;3.8;OK
delegado 228: ;194;3.8;3.8;OK
delegado 229: ;244;3.8;2.3;OK
delegado 230: ;230;2.3;2.3;OK
delegado 231: ;275;2.3;2.7;OK
delegado 232: ;191;2.7;2.7;OK
delegado 233: ;162;2.7;2.7;OK
delegado 234: ;203;2.7;2.4;OK
delegado 235: ;165;2.4;2.4;OK
delegado 236: ;192;2.4;2.4;OK
delegado 237: ;186;2.4;4.9;OK
delegado 238: ;177;4.9;4.9;OK
delegado 239: ;241;4.9;4.9;OK
delegado 240: ;301;4.9;2.9;OK
delegado 241: ;190;2.9;2.9;OK
delegado 242: ;202;2.9;2.9;OK
delegado 243: ;194;2.9;2.8;OK
delegado 244: ;179;2.8;2.8;OK
delegado 245: ;166;2.8;2.8;OK
delegado 246: ;247;2.8;2.8;OK
delegado 247: ;211;2.8;2.8;OK
delegado 248: ;168;2.8;2.8;OK
delegado 249: ;184;2.8;3.4;OK
delegado 250: ;197;3.4;3.4;OK
delegado 251: ;170;3.4;3.4;OK
delegado 252: ;156;3.4;4.4;OK
delegado 253: ;315;4.4;4.4;OK
delegado 254: ;165;4.4;3.6;OK
delegado 255: ;206;3.6;3.6;OK
delegado 256: ;232;3.6;3.6;OK
delegado 257: ;177;3.7;3.7;OK
delegado 258: ;222;3.7;3.7;OK
delegado 259: ;217;3.7;1.7;OK
delegado 260: ;210;1.7;1.7;OK
delegado 261: ;208;1.7;1.7;OK
delegado 262: ;229;1.7;2.6;OK
delegado 263: ;200;2.6;2.6;OK
delegado 264: ;177;2.6;2.6;OK
delegado 265: ;167;2.6;2.4;OK
delegado 266: ;276;2.4;2.4;OK
delegado 267: ;182;2.4;3.0;OK
delegado 268: ;204;3.0;3.0;OK
delegado 269: ;258;3.0;3.5;OK
delegado 270: ;202;3.5;3.5;OK
delegado 271: ;205;3.5;3.5;OK
delegado 272: ;198;3.5;2.2;OK
delegado 273: ;188;2.2;2.2;OK
delegado 274: ;211;2.2;2.2;OK
delegado 275: ;190;2.2;4.0;OK
delegado 276: ;265;4.0;4.0;OK
delegado 277: ;251;4.0;4.7;OK
delegado 278: ;160;4.7;4.7;OK
delegado 279: ;161;4.7;4.7;OK
delegado 280: ;134;4.7;5.0;OK
delegado 281: ;175;5.0;5.0;OK
delegado 282: ;170;5.0;5.0;OK
delegado 283: ;189;5.0;3.1;OK
delegado 284: ;182;3.1;3.1;OK
delegado 285: ;213;3.1;3.1;OK
delegado 286: ;198;3.1;2.2;OK
delegado 287: ;244;2.2;2.2;OK
delegado 288: ;198;2.2;3.8;OK
delegado 289: ;220;3.8;3.8;OK
delegado 290: ;175;3.8;3.8;OK
delegado 291: ;159;3.8;4.8;OK
delegado 292: ;253;4.8;4.8;OK
delegado 293: ;195;4.8;3.0;OK
delegado 294: ;207;3.0;3.0;OK
delegado 295: ;220;3.0;3.0;OK
delegado 296: ;222;6.8;6.8;OK
delegado 297: ;253;6.8;2.2;OK
delegado 298: ;194;2.2;2.2;OK
delegado 299: ;254;2.2;2.2;OK
delegado 300: ;227;2.2;2.2;OK
delegado 301: ;305;2.2;1.9;OK
delegado 302: ;220;1.9;1.9;OK
delegado 303: ;164;1.9;1.9;OK
delegado 304: ;199;1.9;4.6;OK
delegado 305: ;192;4.6;4.6;OK
delegado 306: ;195;4.6;4.6;OK
delegado 307: ;153;4.6;4.3;OK
delegado 308: ;255;4.3;4.3;OK
delegado 309: ;224;4.3;2.8;OK
delegado 310: ;203;2.8;2.8;OK
delegado 311: ;168;2.8;2.8;OK
delegado 312: ;165;2.8;3.1;OK
delegado 313: ;176;3.1;3.1;OK
delegado 314: ;186;3.1;3.1;OK
delegado 315: ;226;3.1;4.0;OK
delegado 316: ;163;4.0;4.0;OK
delegado 317: ;176;4.0;4.0;OK
delegado 318: ;155;4.0;3.3;OK
delegado 319: ;230;3.3;3.3;OK
delegado 320: ;140;3.3;3.3;OK
delegado 321: ;138;3.3;4.6;OK
delegado 322: ;263;4.6;4.6;OK
delegado 323: ;253;4.6;2.7;OK
delegado 324: ;174;2.7;2.7;OK
delegado 325: ;205;2.7;2.7;OK
delegado 326: ;212;2.7;2.8;OK
delegado 327: ;211;2.8;2.8;OK
delegado 328: ;169;2.8;2.8;OK
delegado 329: ;206;2.8;6.3;OK
delegado 330: ;244;6.3;6.3;OK
delegado 331: ;215;6.3;4.4;OK
delegado 332: ;185;4.4;4.4;OK
delegado 333: ;202;4.4;4.4;OK
delegado 334: ;190;4.4;3.5;OK
delegado 335: ;225;3.5;3.5;OK
delegado 336: ;172;3.5;3.5;OK
delegado 337: ;216;3.5;4.9;OK
delegado 338: ;191;4.9;4.9;OK
delegado 339: ;242;4.9;4.9;OK
delegado 340: ;248;4.6;4.6;OK
delegado 341: ;175;4.6;4.6;OK
delegado 342: ;163;4.6;2.9;OK
delegado 343: ;212;2.9;2.9;OK
delegado 344: ;256;2.9;2.9;OK
delegado 345: ;168;2.9;2.9;OK
delegado 346: ;158;2.9;2.9;OK
delegado 347: ;167;2.9;2.7;OK
delegado 348: ;214;2.7;2.7;OK
delegado 349: ;167;2.7;2.7;OK
delegado 350: ;158;2.7;4.3;OK
delegado 351: ;126;4.3;4.3;OK
delegado 352: ;162;4.3;4.3;OK
delegado 353: ;140;4.3;5.3;OK
delegado 354: ;126;5.3;5.3;OK
delegado 355: ;136;5.3;5.3;OK
delegado 356: ;164;5.3;3.8;OK
delegado 357: ;170;3.8;3.8;OK
delegado 358: ;188;3.8;3.8;OK
delegado 359: ;228;3.8;5.6;OK
delegado 360: ;198;5.6;5.6;OK
delegado 361: ;198;5.6;5.6;OK
delegado 362: ;217;5.6;3.9;OK
delegado 363: ;176;3.9;3.9;OK
delegado 364: ;170;3.9;3.9;OK
delegado 365: ;193;3.9;3.7;OK
delegado 366: ;236;3.7;3.7;OK
delegado 367: ;231;3.7;3.7;OK
delegado 368: ;211;3.7;3.7;OK
delegado 369: ;235;3.7;3.1;OK
delegado 370: ;303;3.1;3.1;OK
delegado 371: ;289;3.1;1.2;OK
delegado 372: ;147;1.2;1.2;OK
delegado 373: ;224;1.2;1.2;OK
delegado 374: ;178;1.2;5.5;OK
delegado 375: ;194;5.5;5.5;OK
delegado 376: ;160;5.5;5.5;OK
delegado 377: ;162;5.5;3.2;OK
delegado 378: ;161;3.2;3.2;OK
delegado 379: ;203;3.2;3.2;OK
delegado 380: ;205;3.2;2.3;OK
delegado 381: ;251;2.3;2.3;OK
delegado 382: ;177;2.3;2.3;OK
delegado 383: ;181;4.5;4.5;OK
delegado 384: ;213;4.5;4.5;OK
delegado 385: ;242;4.5;3.8;OK
delegado 386: ;198;3.8;3.8;OK
delegado 387: ;166;3.8;3.8;OK
delegado 388: ;169;3.8;3.8;OK
delegado 389: ;191;3.8;3.8;OK
delegado 390: ;206;3.8;3.8;OK
delegado 391: ;198;3.8;3.4;OK
delegado 392: ;219;3.4;3.4;OK
delegado 393: ;169;3.4;3.4;OK
delegado 394: ;244;3.4;3.2;OK
delegado 395: ;191;3.2;3.2;OK
delegado 396: ;195;3.2;3.2;OK
delegado 397: ;214;3.2;3.4;OK
delegado 398: ;243;3.4;3.4;OK
delegado 399: ;225;3.4;2.2;OK
