Server;Tiempo Total Trx(milis);Porcentaje Carga CPU Inicio;Porcentaje Carga CPU Final;Estado de Finalizacion Trx 
delegado 230: ;572;2.9;1.9;OK
delegado 231: ;918;1.9;1.2;OK
delegado 232: ;924;1.2;0.6;OK
delegado 233: ;272;0.6;0.6;OK
delegado 234: ;209;0.6;0.7;OK
delegado 235: ;178;0.7;0.7;OK
delegado 236: ;178;0.7;0.7;OK
delegado 237: ;245;0.7;3.9;OK
delegado 238: ;231;3.9;3.9;OK
delegado 239: ;228;3.9;1.5;OK
delegado 240: ;189;1.5;1.5;OK
delegado 241: ;208;1.5;1.5;OK
delegado 242: ;197;1.5;4.0;OK
delegado 243: ;177;4.0;4.0;OK
delegado 244: ;172;4.0;4.0;OK
delegado 245: ;209;4.0;3.6;OK
delegado 246: ;300;3.6;3.6;OK
delegado 247: ;239;3.6;2.5;OK
delegado 248: ;239;2.5;2.5;OK
delegado 249: ;256;2.5;2.1;OK
delegado 250: ;193;2.1;2.1;OK
delegado 251: ;242;2.1;2.1;OK
delegado 252: ;178;3.7;3.7;OK
delegado 253: ;178;3.7;3.7;OK
delegado 254: ;183;3.7;2.5;OK
delegado 255: ;173;2.5;2.5;OK
delegado 256: ;235;2.5;2.5;OK
delegado 257: ;176;2.5;2.3;OK
delegado 258: ;278;2.3;2.3;OK
delegado 259: ;228;2.3;2.7;OK
delegado 260: ;251;2.7;2.7;OK
delegado 261: ;186;2.7;2.7;OK
delegado 262: ;170;4.5;4.5;OK
delegado 263: ;278;4.5;4.5;OK
delegado 264: ;237;3.0;3.0;OK
delegado 265: ;242;3.0;4.5;OK
delegado 266: ;200;4.5;4.5;OK
delegado 267: ;156;4.5;4.5;OK
delegado 268: ;126;4.5;4.8;OK
delegado 269: ;183;4.8;4.8;OK
delegado 270: ;301;4.8;3.5;OK
delegado 271: ;287;3.5;3.5;OK
delegado 272: ;204;3.5;2.7;OK
delegado 273: ;172;2.7;2.7;OK
delegado 274: ;220;2.7;2.7;OK
delegado 275: ;186;2.7;1.7;OK
delegado 276: ;184;1.7;1.7;OK
delegado 277: ;262;1.7;3.8;OK
delegado 278: ;280;3.8;3.8;OK
delegado 279: ;232;3.8;1.2;OK
delegado 280: ;183;1.2;1.2;OK
delegado 281: ;170;1.2;1.2;OK
delegado 282: ;184;1.2;2.5;OK
delegado 283: ;241;2.5;2.5;OK
delegado 284: ;286;2.5;1.9;OK
delegado 285: ;191;1.9;1.9;OK
delegado 286: ;163;1.9;1.9;OK
delegado 287: ;191;1.9;1.2;OK
delegado 288: ;192;1.2;1.2;OK
delegado 289: ;165;1.2;1.2;OK
delegado 290: ;205;1.2;4.1;OK
delegado 291: ;188;4.1;4.1;OK
delegado 292: ;167;4.1;4.1;OK
delegado 293: ;167;4.1;3.1;OK
delegado 294: ;174;3.1;3.1;OK
delegado 295: ;227;3.1;3.1;OK
delegado 296: ;164;3.1;4.7;OK
delegado 297: ;184;4.7;4.7;OK
delegado 298: ;193;4.7;4.7;OK
delegado 299: ;176;4.7;4.7;OK
delegado 300: ;179;4.7;4.7;OK
delegado 301: ;192;4.7;4.7;OK
delegado 302: ;134;4.7;3.9;OK
delegado 303: ;205;3.9;3.9;OK
delegado 304: ;175;3.9;3.9;OK
delegado 305: ;182;3.9;2.4;OK
delegado 306: ;186;2.4;2.4;OK
delegado 307: ;209;2.4;2.4;OK
delegado 308: ;177;2.4;3.5;OK
delegado 309: ;202;3.5;3.5;OK
delegado 310: ;215;3.5;3.5;OK
delegado 311: ;196;3.5;3.3;OK
delegado 312: ;174;3.3;3.3;OK
delegado 313: ;212;3.3;3.3;OK
delegado 314: ;215;3.3;3.4;OK
delegado 315: ;266;3.4;3.4;OK
delegado 316: ;185;3.4;2.2;OK
delegado 317: ;225;2.2;2.2;OK
delegado 318: ;244;2.2;2.9;OK
delegado 319: ;199;2.9;2.9;OK
delegado 320: ;240;2.9;2.9;OK
delegado 321: ;247;4.5;4.5;OK
delegado 322: ;197;4.5;4.5;OK
delegado 323: ;179;3.1;3.1;OK
delegado 324: ;223;3.1;3.1;OK
delegado 325: ;172;3.1;2.4;OK
delegado 326: ;221;2.4;2.4;OK
delegado 327: ;273;2.4;3.5;OK
delegado 328: ;279;3.5;3.5;OK
delegado 329: ;167;3.5;3.1;OK
delegado 330: ;165;3.1;3.1;OK
delegado 331: ;232;3.1;3.1;OK
delegado 332: ;211;3.1;5.0;OK
delegado 333: ;161;5.0;5.0;OK
delegado 334: ;165;5.0;5.0;OK
delegado 335: ;238;5.0;2.4;OK
delegado 336: ;210;2.4;2.4;OK
delegado 337: ;215;2.4;2.4;OK
delegado 338: ;265;6.9;6.9;OK
delegado 339: ;206;6.9;1.5;OK
delegado 340: ;231;1.5;1.5;OK
delegado 341: ;182;1.5;1.5;OK
delegado 342: ;229;1.5;3.7;OK
delegado 343: ;185;3.7;3.7;OK
delegado 344: ;249;3.7;3.7;OK
delegado 345: ;204;3.8;3.8;OK
delegado 346: ;209;3.8;3.8;OK
delegado 347: ;251;3.8;2.1;OK
delegado 348: ;226;2.1;2.1;OK
delegado 349: ;220;2.1;4.5;OK
delegado 350: ;235;4.5;4.5;OK
delegado 351: ;285;4.5;3.3;OK
delegado 352: ;166;3.3;3.3;OK
delegado 353: ;200;3.3;3.3;OK
delegado 354: ;152;3.3;3.8;OK
delegado 355: ;197;3.8;3.8;OK
delegado 356: ;232;3.8;3.8;OK
delegado 357: ;192;3.8;3.8;OK
delegado 358: ;401;3.8;1.2;OK
delegado 359: ;182;1.2;1.2;OK
delegado 360: ;159;1.2;1.2;OK
delegado 361: ;240;1.2;6.3;OK
delegado 362: ;256;6.3;6.3;OK
delegado 363: ;184;6.3;6.3;OK
delegado 364: ;226;3.8;3.8;OK
delegado 365: ;251;3.8;1.5;OK
delegado 366: ;192;1.5;1.5;OK
delegado 367: ;220;1.5;1.5;OK
delegado 368: ;292;1.5;2.9;OK
delegado 369: ;289;2.9;2.9;OK
delegado 370: ;188;2.9;2.6;OK
delegado 371: ;177;2.6;2.6;OK
delegado 372: ;203;2.6;2.6;OK
delegado 373: ;176;2.6;4.2;OK
delegado 374: ;238;4.2;4.2;OK
delegado 375: ;201;4.2;2.3;OK
delegado 376: ;195;2.3;2.3;OK
delegado 377: ;234;2.3;3.8;OK
delegado 378: ;221;3.8;3.8;OK
delegado 379: ;260;3.8;2.8;OK
delegado 380: ;181;2.8;2.8;OK
delegado 381: ;181;2.8;2.8;OK
delegado 382: ;299;2.8;3.6;OK
delegado 383: ;206;3.6;3.6;OK
delegado 384: ;167;3.6;3.6;OK
delegado 385: ;203;3.6;2.8;OK
delegado 386: ;268;2.8;2.8;OK
delegado 387: ;230;2.8;2.1;OK
delegado 388: ;244;2.1;2.1;OK
delegado 389: ;349;2.1;1.8;OK
delegado 390: ;202;1.8;1.8;OK
delegado 391: ;182;1.8;1.8;OK
delegado 392: ;175;1.8;3.6;OK
delegado 393: ;185;3.6;3.6;OK
delegado 394: ;219;3.6;3.6;OK
delegado 395: ;213;3.6;3.8;OK
delegado 396: ;167;3.8;3.8;OK
delegado 397: ;244;3.8;3.8;OK
delegado 398: ;212;3.8;2.7;OK
delegado 399: ;288;2.7;2.7;OK
